,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
18170,18,28,5.258419923586744e-15,C,4.418784273879493e-16,27,0.9999909400939941,O,1.0,5152
18171,6,8,0.06774595379829407,c,0.09000425785779953,7,0.5682995915412903,C,0.5682995915412903,5153
18172,25,27,0.9497398734092712,C,0.0030269159469753504,25,0.9497398734092712,(,0.026732688769698143,5153
18173,28,30,6.819899863330647e-05,),0.009358137845993042,29,0.9900966882705688,C,0.9900966882705688,5153
18174,23,32,4.2108453612854646e-08,c,8.103194204522879e-07,31,0.9999805688858032,C,0.9999982118606567,5153
18175,17,35,0.0017482694238424301,C,0.0008149031782522798,34,0.5461292862892151,3,0.9897359013557434,5153
18176,11,39,1.862173917288601e-07,c,2.6166014777118107e-07,38,0.9986697435379028,2,0.9999990463256836,5153
18177,11,14,6.049051080481149e-06,C,2.6789243179337063e-07,13,0.9999920129776001,O,0.999993622303009,5154
18178,24,27,3.127607487840578e-05,C,3.342475736189954e-07,26,0.9999682903289795,O,0.999968409538269,5154
18179,22,34,4.5882461563451216e-06,c,6.909124863341276e-07,33,0.9993407130241394,3,0.9997308850288391,5154
18180,8,38,5.2659020184364635e-06,c,5.678894922311883e-06,37,0.6383642554283142,2,0.6389039754867554,5154
18181,8,11,5.2297315783489395e-11,C,2.1441913208755098e-18,10,1.0,O,1.0,5155
18182,16,26,0.0660075843334198,c,0.0012917076237499714,25,0.5471231937408447,3,0.9034578800201416,5155
18183,6,37,4.2572249725481015e-08,c,2.374855156972444e-08,36,0.9980105757713318,3,0.9999995827674866,5155
18184,7,10,6.465753017437237e-07,C,9.445425916965178e-07,9,0.9999983310699463,O,0.9999983906745911,5156
18185,22,25,6.941255560377613e-05,C,1.5250662727339659e-05,24,0.9987842440605164,O,0.9990078806877136,5156
18186,19,28,3.6922828706311355e-28,c,1.6651249650313128e-28,1,0.6036891341209412,C,4.914762000568853e-24,5156
18187,13,32,0.32287925481796265,1,0.00031388396746478975,28,0.45707738399505615,),0.49191129207611084,5156
18188,7,9,0.014341756701469421,c,0.012390627525746822,4,0.5318398475646973,n,0.3168044090270996,5157
18189,13,15,0.0031022189650684595,C,0.0010318196145817637,14,0.9480242729187012,C,0.9480242729187012,5157
18190,17,19,0.008497635833919048,N,0.004901806358247995,18,0.9811540246009827,C,0.9811540246009827,5157
18191,21,24,1.7275321798071452e-11,C,6.175327610380421e-12,23,1.0,O,1.0,5157
18192,11,27,9.761345509673447e-09,c,1.8603187879051575e-09,4,0.9999600648880005,n,1.6346175470971502e-05,5157
18193,34,36,0.0024374916683882475,C,0.0033230760600417852,35,0.9941965341567993,C,0.9941965341567993,5157
18194,37,39,1.1119242462540035e-12,),5.968893782015705e-12,38,1.0,C,1.0,5157
18195,3,6,3.4389420200398035e-09,C,2.4428648340291126e-11,5,1.0,O,1.0,5158
18196,16,19,0.00030719456844963133,C,1.8017897673416883e-05,18,0.9996631145477295,O,0.999674379825592,5158
18197,21,23,0.035740386694669724,N,0.3346532881259918,22,0.3528621196746826,C,0.3528621196746826,5158
18198,25,27,0.17822502553462982,C,0.00014592145453207195,26,0.7981163859367371,C,0.7981163859367371,5158
18199,13,36,1.8832474779628683e-06,c,4.649501192943717e-07,35,0.997343122959137,2,0.9999902844429016,5158
18200,22,24,5.84326553507708e-05,c,9.50921844378172e-07,18,0.6196655035018921,n,0.00038953451439738274,5159
18201,16,29,9.920099545415381e-14,c,5.083148279485748e-17,27,0.9999362230300903,4,1.0,5159
18202,7,36,8.156468538800254e-05,c,9.039707720148726e-07,35,0.924789547920227,2,0.9998780488967896,5159
18203,4,7,4.245157924742671e-06,C,6.184843215351066e-08,6,0.9999946355819702,O,0.9999955296516418,5160
18204,19,22,4.2992058801871735e-09,C,1.1666148225231154e-07,21,0.9999998807907104,O,0.9999998807907104,5160
18205,28,31,0.00011403229291317984,c,1.0725728316174354e-05,1,0.5191223621368408,C,0.04354872182011604,5160
18206,33,35,1.483351913522668e-10,c,3.103830601282158e-14,1,0.5760449767112732,C,0.3144124150276184,5160
18207,10,14,3.694103670962706e-13,c,1.6278945887906862e-17,13,0.9932849407196045,N,1.0,5161
18208,25,27,1.6017489770092652e-06,c,5.812538802274503e-06,12,0.9876771569252014,#,0.004607000853866339,5161
18209,9,11,1.351215500798574e-26,c,4.7710341444133815e-26,10,1.0,Cl,1.0,5162
18210,16,19,8.938719702200615e-07,C,3.7590424994959903e-07,18,0.9999986886978149,O,0.9999987483024597,5162
18211,13,34,2.472133973945969e-32,c,5.679569014955851e-34,33,1.0,Cl,1.0,5162
18212,10,13,1.1922782505280338e-05,C,7.560277737184151e-09,12,0.9999880790710449,O,0.9999880790710449,5163
18213,18,21,1.0592701073619537e-05,c,4.535760655954846e-12,20,0.99997878074646,O,0.99998939037323,5163
18214,8,32,0.001282891258597374,N,0.00817071832716465,4,0.4020516276359558,1,0.2745276391506195,5163
18215,5,8,5.661087999096891e-22,C,6.351871886744542e-33,7,1.0,O,1.0,5164
18216,11,13,1.538077071927546e-06,1,6.078755632188404e-07,12,0.9999978542327881,O,0.9999978542327881,5164
18217,19,22,3.311174850750831e-06,C,2.400942222813285e-10,21,0.9999966621398926,O,0.9999966621398926,5164
18218,25,27,0.003093769308179617,C,7.880689372541383e-05,1,0.5020548701286316,C,0.0043040974996984005,5164
18219,28,30,2.2597438146476634e-05,),0.7685580849647522,27,0.7685580849647522,),0.23141047358512878,5164
18220,17,32,1.263093508896418e-06,N,5.597545168711804e-05,23,0.7074874639511108,O,0.7090857028961182,5164
18221,6,9,1.7239519534140157e-10,S,3.861456661979901e-06,8,0.9999961853027344,O,0.9999961853027344,5165
18222,10,13,8.521640666003805e-06,),2.3185788222690462e-07,12,0.9999231100082397,O,0.9999880194664001,5165
18223,3,23,6.346775318841202e-13,C,1.7490472774533278e-13,5,0.9999996423721313,S,1.0,5165
18224,3,5,0.20951342582702637,C,0.10485834628343582,4,0.5171511173248291,C,0.5171511173248291,5166
18225,7,10,1.7849642972578295e-05,C,7.985099728102796e-06,9,0.9992772936820984,O,0.9999741315841675,5166
18226,20,31,0.0006766007863916457,c,7.536198972957209e-05,22,0.5343660116195679,O,0.9842043519020081,5166
18227,10,12,3.3405564181521186e-07,c,3.941429849163569e-09,5,0.930598258972168,O,0.00011787400580942631,5167
18228,19,22,5.1721347205102575e-08,C,2.0098550379543667e-08,21,1.0,O,1.0,5167
18229,27,29,0.9975426197052002,C,0.00018252359586767852,27,0.9975426197052002,(,0.0008618479478172958,5167
18230,32,34,0.9939629435539246,C,1.1340789418667896e-11,32,0.9939629435539246,(,0.006037060637027025,5167
18231,12,15,6.463459811811845e-08,C,4.755756677354839e-09,14,0.9999998807907104,O,0.9999998807907104,5168
18232,26,28,0.00028594592004083097,C,1.679514838315299e-08,27,0.9997140765190125,N,0.9997140765190125,5168
18233,24,31,3.2447421485781724e-12,c,4.768764051178709e-13,30,1.0,O,1.0,5168
18234,9,34,3.634882830283459e-07,c,2.925175976997707e-07,33,0.9938427209854126,2,0.9997900128364563,5168
18235,6,8,0.06774595379829407,c,0.09000425785779953,7,0.5682995915412903,C,0.5682995915412903,5169
18236,23,26,2.3998998344154643e-08,c,1.856210629647137e-09,25,1.0,O,1.0,5169
18237,28,30,0.00021567611838690937,n,0.1983702927827835,29,0.7974874973297119,C,0.7974874973297119,5169
18238,16,33,9.086474165087566e-06,N,1.0875226053030929e-06,32,0.994186282157898,3,0.9999889135360718,5169
18239,10,36,5.94150287724915e-06,n,0.0010015922598540783,35,0.9977879524230957,2,0.9989916682243347,5169
18240,9,11,0.0,c,0.0,10,1.0,F,1.0,5170
18241,15,18,0.004401427693665028,C,8.308515680255368e-05,17,0.9954714775085449,O,0.9954871535301208,5170
18242,26,28,6.65713670855439e-08,n,0.0002015745994867757,1,0.8426811099052429,C,3.236785050830804e-05,5170
18243,13,33,6.580552564325e-21,c,2.77612153330453e-21,32,0.9987961053848267,O,1.0,5170
18244,15,25,7.382963164437317e-12,c,4.3785743260305043e-13,6,0.591953694820404,C,0.36451348662376404,5171
18245,9,28,1.0328228479709531e-14,C,6.98006351679205e-15,13,1.0,o,1.0,5171
18246,4,24,2.1742813771652436e-07,C,8.073694601762327e-08,23,0.9963330030441284,1,0.9999993443489075,5172
18247,10,12,2.5918932351487456e-06,C,1.9492263163556345e-06,11,0.999995231628418,O,0.999995231628418,5173
18248,16,19,9.610753295419272e-06,S,1.5541300513177703e-07,18,0.9999843835830688,O,0.9999901652336121,5173
18249,20,23,1.834764328315086e-12,),8.398753697722028e-13,22,1.0,O,1.0,5173
18250,8,33,1.0452975143512e-27,c,5.637903282028543e-28,32,1.0,Cl,1.0,5173
18251,5,8,5.668375546719062e-09,C,6.795210227839021e-11,7,1.0,O,1.0,5174
18252,17,19,2.9014768442270052e-15,c,2.9584084167712493e-16,18,1.0,Br,1.0,5174
18253,11,23,4.69599908683449e-05,1,8.25816243832378e-07,22,0.9990549683570862,2,0.999060869216919,5174
18254,20,23,3.6141734049977003e-10,S,2.2682368483462056e-10,22,1.0,O,1.0,5175
18255,24,27,4.052111179930762e-08,),8.747041313483805e-09,26,0.9999997615814209,O,0.9999999403953552,5175
18256,7,36,1.3483282546022934e-10,c,8.124852179935971e-11,33,0.5554589033126831,o,0.9999999403953552,5175
18257,4,15,4.4540202621501206e-15,C,8.703062362712963e-16,14,0.9992432594299316,1,1.0,5176
18258,25,28,1.3492505786416586e-05,C,3.14247294852521e-09,27,0.9999836683273315,O,0.9999865293502808,5176
18259,6,8,5.4932115745032206e-05,C,0.00047626206651329994,7,0.6307880878448486,C,0.6307880878448486,5177
18260,14,23,6.946135333585346e-10,c,6.711728395281114e-11,20,0.7190253138542175,n,0.9999974966049194,5177
18261,3,27,0.0001372979168081656,C,6.442833822006833e-09,26,0.9981086254119873,1,0.9998627305030823,5177
18262,4,13,0.0007905557285994291,C,0.00027018997934646904,12,0.43940818309783936,1,0.9975019097328186,5178
18263,22,25,2.5924797248180753e-13,C,2.184655755670685e-18,24,1.0,O,1.0,5178
18264,19,34,8.774226216701209e-07,c,3.0828641683910973e-07,33,0.9998461008071899,2,0.9999963045120239,5178
18265,7,14,8.012842056537295e-10,c,6.941162922213806e-11,13,0.9998185038566589,O,0.9999997019767761,5179
18266,20,23,3.709318008304763e-08,C,1.4493771634260799e-11,22,1.0,O,1.0,5179
18267,18,34,6.704686256853165e-06,N,0.0008601101581007242,11,0.8031277060508728,1,0.015369202010333538,5179
18268,11,21,0.010035417042672634,n,0.9324245452880859,10,0.9324245452880859,n,0.05717036873102188,5180
18269,4,24,8.693554264027625e-06,C,9.82737219601404e-07,23,0.9758161306381226,1,0.9999181032180786,5180
18270,12,15,0.00029016888584010303,C,2.45800066522861e-07,14,0.9996765851974487,O,0.9997079372406006,5181
18271,29,31,4.672640939678817e-39,c,2.0315307670967464e-38,2,1.0,S,8.930638865298801e-29,5181
18272,21,34,1.7892923199949035e-13,N,4.219131283494243e-13,2,0.999972939491272,S,9.83966207124265e-12,5181
18273,4,7,0.22532691061496735,N,0.10605420172214508,6,0.5240861773490906,C,0.5926546454429626,5182
18274,15,18,0.0008250157115980983,C,5.057085672888206e-06,17,0.999167799949646,O,0.9991698265075684,5182
18275,30,33,0.0002490292536094785,C,5.2264094847487286e-06,32,0.9997416138648987,O,0.9997451305389404,5182
18276,35,37,0.0037001578602939844,N,0.6366540789604187,34,0.6366540789604187,N,0.2773378789424896,5182
18277,13,39,0.00015869851631578058,c,7.516209007008001e-05,38,0.910220742225647,C,0.9987151622772217,5182
18278,17,19,6.9237736204097455e-12,C,2.777571467098283e-13,18,1.0,F,1.0,5183
18279,20,22,1.8071674256874004e-13,),9.401011880072474e-07,21,0.9999990463256836,F,0.9999990463256836,5183
18280,6,24,1.2154360717886448e-07,C,9.447698090525591e-08,23,0.9999904632568359,F,0.9999992847442627,5183
18281,4,14,0.0008416535565629601,C,0.0005746550741605461,13,0.9349058270454407,1,0.9800738096237183,5184
18282,19,22,1.3478892668672415e-08,C,3.1540247844019653e-12,21,1.0,O,1.0,5184
18283,27,29,8.125236021775702e-22,C,2.1534682742299142e-20,28,1.0,F,1.0,5184
18284,30,32,5.248496407449232e-13,),8.879133019945584e-06,31,0.9999911785125732,F,0.9999911785125732,5184
18285,24,34,1.3036937142283929e-15,N,1.2373154479212176e-15,33,1.0,F,1.0,5184
18286,8,11,5.2297315783489395e-11,C,2.1441913208755098e-18,10,1.0,O,1.0,5185
18287,6,21,4.451275367181248e-14,c,9.547198880804127e-15,19,0.9999994039535522,o,0.9999999403953552,5185
18288,23,26,3.45458829542622e-05,c,9.74895424804556e-12,25,0.9999635219573975,O,0.9999654293060303,5185
18289,30,32,4.4688975223659155e-17,c,1.4177728950700783e-14,31,1.0,N,1.0,5185
18290,4,12,2.0432467566847134e-16,C,6.418333924304337e-17,11,0.9944745898246765,1,0.9999999403953552,5186
18291,24,27,8.438405647793936e-15,C,4.2528338435512264e-16,26,1.0,O,1.0,5186
18292,22,35,8.469234558106109e-07,N,2.1609321265714243e-06,32,0.9979227185249329,o,0.9999441504478455,5186
18293,18,38,1.4006115711673317e-10,2,1.715466012514391e-14,37,1.0,2,1.0,5186
18294,8,11,4.914933793287446e-09,c,2.6429758381851798e-09,10,0.9999977350234985,O,1.0,5187
18295,13,26,2.8211350581841543e-05,n,1.8046173863695003e-05,1,0.9212765693664551,C,0.0019849080126732588,5187
18296,3,8,1.564016429356043e-19,C,3.154256164340636e-20,7,0.9999973773956299,N,1.0,5188
18297,10,12,4.718117172994307e-13,N,7.68115779314904e-12,6,1.0,#,8.889496361241811e-10,5188
18298,14,17,2.862432246786284e-08,C,3.9041503363534957e-10,16,1.0,O,1.0,5188
18299,27,29,5.581403911492089e-06,N,4.258958142600022e-05,6,0.9947676658630371,#,0.005184182897210121,5188
18300,31,33,0.01209632121026516,C,9.174870501738042e-05,32,0.7397627234458923,C,0.7397627234458923,5188
18301,25,35,5.321922215325249e-27,c,1.9895251495529856e-24,6,1.0,#,2.0356861560554593e-20,5188
18302,15,18,1.4546184257113737e-09,C,3.6109587542298982e-12,17,1.0,O,1.0,5189
18303,12,26,5.079072595171577e-17,c,6.8387562461321714e-18,24,1.0,o,1.0,5189
18304,4,29,1.1776536439356278e-06,C,3.116196467090049e-06,28,0.9974688291549683,1,0.9994061589241028,5189
18305,15,17,6.065190006726258e-17,C,2.6567702896972138e-17,3,0.5108574032783508,C,2.2974761779591698e-21,5190
18306,11,19,9.118251766013203e-28,c,4.268921971894863e-24,3,0.8587548732757568,C,3.7682923032103364e-23,5190
18307,14,16,4.03982436227898e-39,c,7.757477808920872e-36,15,1.0,Br,1.0,5191
18308,7,20,5.366833647713065e-05,c,1.042653002514271e-05,19,0.9145605564117432,2,0.9977587461471558,5191
18309,23,26,0.0009581078193150461,c,1.191497034369604e-08,25,0.9990409016609192,O,0.999041736125946,5191
18310,12,15,4.440250904735876e-07,C,1.940721583437721e-09,14,0.9999994039535522,O,0.999999463558197,5192
18311,23,25,6.0357154829659976e-09,C,1.5973672162772345e-08,24,1.0,F,1.0,5192
18312,26,28,1.116787046324213e-20,),6.039414194441983e-12,27,1.0,F,1.0,5192
18313,21,30,6.887717631798296e-07,c,6.829341714365e-07,29,0.9999614953994751,F,0.9999949336051941,5192
18314,9,37,3.492771440960496e-07,c,2.6536682184996607e-07,36,0.9914423823356628,O,0.9999977350234985,5192
18315,17,20,0.06517960876226425,C,0.0007822454790584743,19,0.9319152235984802,O,0.932287871837616,5193
18316,22,24,0.017529837787151337,N,0.1903718262910843,23,0.593934953212738,C,0.593934953212738,5193
18317,32,36,5.389918078435585e-05,c,2.2005286481885378e-08,34,0.8774445652961731,#,0.9999454021453857,5193
18318,9,39,1.0590535566734616e-05,c,2.4915163976402255e-06,34,0.9302264451980591,#,0.999975860118866,5193
18319,4,15,6.541556740735643e-10,C,2.4899327044636266e-10,14,0.956122100353241,O,0.9999999403953552,5194
18320,25,35,1.495469970080876e-09,N,2.6357759724815466e-11,12,0.9853777885437012,1,2.0029394818266155e-06,5194
18321,8,10,9.226974517556261e-14,S,0.10442879796028137,9,0.895571231842041,C,0.895571231842041,5195
18322,11,14,0.000209141056984663,),4.891855132882483e-05,13,0.9915247559547424,O,0.9919207096099854,5195
18323,6,17,7.86801646057711e-09,c,9.655773069994211e-09,16,0.9988349080085754,O,0.9999999403953552,5195
18324,24,27,0.00031777212279848754,C,1.4446707609749865e-05,26,0.9996341466903687,O,0.9996639490127563,5195
18325,15,25,1.0143406143470202e-05,c,2.3819202965569275e-07,24,0.869760274887085,N,0.9999343752861023,5196
18326,8,28,0.000543456117156893,c,0.000846467912197113,27,0.6297078132629395,2,0.9935133457183838,5196
18327,6,11,2.6392291019305958e-08,N,3.9178019051178126e-07,9,0.8536678552627563,=,0.999999463558197,5197
18328,13,16,4.215413795805034e-08,C,4.229648575826417e-10,9,0.999916672706604,=,4.055811950820498e-05,5197
18329,18,20,9.351767005227885e-08,C,3.113399316134746e-07,11,0.9393954873085022,),1.671700374572538e-05,5197
18330,22,25,1.6594782437096e-07,S,3.210982413293095e-08,9,0.46410253643989563,=,0.03828360140323639,5197
18331,26,29,0.004251881968230009,),8.489895117236301e-05,28,0.9735459089279175,O,0.980800211429596,5197
18332,35,37,6.307499084129683e-18,c,1.6631564711232092e-16,1,0.5588119029998779,C,2.0329688589027298e-14,5197
18333,39,41,1.2807482185609312e-20,c,1.2532114050496093e-18,1,0.7595615386962891,C,7.538489469027234e-16,5197
18334,14,16,1.213040801403122e-23,c,1.661088757123525e-22,15,1.0,F,1.0,5198
18335,21,23,3.927615871424095e-11,C,2.19034856918654e-09,22,1.0,F,1.0,5198
18336,24,26,4.18668100188313e-10,),5.5768323292682e-10,25,1.0,F,1.0,5198
18337,7,28,2.3213124131227225e-11,c,4.976364806341671e-12,27,1.0,F,1.0,5198
18338,16,19,0.007212082855403423,C,5.20392059115693e-05,18,0.9905102849006653,O,0.9927352666854858,5199
18339,27,29,1.3354726434045006e-05,c,0.0004346496134530753,28,0.9960313439369202,C,0.9960313439369202,5199
18340,14,32,4.858273228158794e-10,c,2.720668690336936e-10,30,0.9889698028564453,s,1.0000001192092896,5199
18341,8,36,4.1453396988799796e-05,c,4.222127245157026e-05,33,0.7814610600471497,[nH],0.9996732473373413,5199
18342,3,6,3.4389420200398035e-09,C,2.4428648340291126e-11,5,1.0,O,1.0,5200
18343,15,18,0.000154165129060857,C,2.232143145874943e-07,17,0.9998441934585571,O,0.9998456835746765,5200
18344,20,22,0.039367713034152985,N,0.2670344114303589,21,0.32540324330329895,C,0.32540324330329895,5200
18345,13,32,1.1453267489969221e-07,c,1.4116439572831041e-08,28,0.975602388381958,o,0.9995783567428589,5200
18346,4,7,4.245157924742671e-06,C,6.184843215351066e-08,6,0.9999946355819702,O,0.9999955296516418,5201
18347,16,19,0.0001483468513470143,C,5.753238838224206e-06,18,0.9969125986099243,O,0.999818742275238,5201
18348,24,26,0.03514730930328369,c,0.06094406172633171,25,0.5389996767044067,C,0.5389996767044067,5201
18349,28,34,7.3869305197149515e-06,n,5.079808397567831e-05,33,0.9999041557312012,3,0.9999417662620544,5201
18350,13,38,3.3317817253741602e-21,C,4.30545606318442e-18,37,1.0,C,1.0,5201
18351,11,13,0.0,c,1.6994947775331381e-41,12,1.0,F,1.0,5202
18352,4,17,2.0746129258952806e-09,C,1.2820603467744718e-09,16,0.9999817609786987,1,0.9999998807907104,5202
18353,22,30,2.5174617803713772e-06,1,1.6078868725344364e-07,28,0.897230863571167,s,0.9999971985816956,5202
18354,9,12,5.456049166241428e-06,C,2.1096064894976507e-09,11,0.9999945163726807,O,0.9999945163726807,5203
18355,20,22,7.165768067807221e-08,n,0.002439892152324319,17,0.997385561466217,n,9.378218237543479e-06,5203
18356,6,25,9.966905878400212e-08,c,2.8778202931789565e-08,24,0.9904668927192688,2,0.9999995827674866,5203
18357,19,22,1.123138758885034e-06,C,4.0626756003803166e-07,21,0.9999984502792358,O,0.9999985098838806,5204
18358,24,26,3.976535026595229e-06,N,7.322754299821099e-06,11,0.5142166018486023,O,0.0005358995404094458,5204
18359,17,35,7.237385375447047e-07,c,2.2866750271077763e-08,32,0.7474357485771179,o,0.8420740962028503,5204
18360,11,14,5.0375660066492856e-05,C,5.002018497179961e-06,13,0.9999336004257202,O,0.9999441504478455,5205
18361,18,22,3.0789433225208995e-08,2,5.132589908640739e-09,21,0.5311824083328247,N,1.0,5205
18362,7,28,4.1590925148327074e-11,n,3.1264582589507484e-10,20,0.999969482421875,#,0.9999999403953552,5205
18363,3,5,0.20951342582702637,C,0.10485834628343582,4,0.5171511173248291,C,0.5171511173248291,5206
18364,8,11,2.7923953894060105e-05,C,1.1312502010696335e-06,10,0.999970555305481,O,0.9999710321426392,5206
18365,21,24,6.411131181494056e-08,C,2.1157618712575044e-10,23,0.9999998807907104,O,0.9999998807907104,5206
18366,28,30,2.953859848275897e-06,C,2.832422518750377e-09,6,0.6202850937843323,N,7.335700757948871e-08,5206
18367,31,33,5.2532695917761885e-06,),0.000258236046647653,32,0.8848381638526917,C,0.8848381638526917,5206
18368,35,37,0.0007917670882306993,C,2.89857121060777e-06,36,0.9991998076438904,N,0.9991998076438904,5206
18369,18,40,1.2949392548328828e-17,c,6.038497467385601e-18,39,1.0,O,1.0,5206
18370,10,12,0.0,c,1.0545035384785914e-30,11,1.0,F,1.0,5207
18371,3,16,0.00022152515884954482,N,5.998765118420124e-05,15,0.8471330404281616,1,0.9997172355651855,5207
18372,18,21,0.003685230389237404,C,7.670928607694805e-05,20,0.9962266683578491,O,0.9962365627288818,5207
18373,29,31,1.1737154636648484e-05,C,3.171800821988313e-09,30,0.9999881982803345,F,0.9999881982803345,5207
18374,32,34,1.8259338929738078e-08,),1.2453087947505992e-05,33,0.9999876022338867,F,0.9999876022338867,5207
18375,27,36,7.591614803459379e-07,c,9.282184691983275e-07,35,0.9984636306762695,F,0.998857319355011,5207
18376,11,14,0.00018939193978440017,C,1.7531263551973097e-08,13,0.9998069405555725,O,0.9998105764389038,5208
18377,21,30,3.816283424384892e-06,c,3.8855952766425617e-07,29,0.4913291931152344,2,0.9998615980148315,5208
18378,10,24,2.8589781583820972e-11,c,2.0341146573111396e-13,22,0.997363269329071,#,1.0000001192092896,5209
18379,11,20,1.7960307729936176e-07,c,5.045253459456944e-08,19,0.9984580278396606,2,0.9999914169311523,5210
18380,4,24,4.9174673222296406e-09,C,1.7798782447897565e-09,23,0.9790640473365784,1,1.0,5210
18381,29,31,2.9183723648566424e-22,c,5.562676654537483e-23,30,1.0,Cl,1.0,5210
18382,8,11,1.306813962598241e-10,C,4.4459686041227464e-13,10,1.0,O,1.0,5211
18383,4,20,1.1926747024888773e-13,C,2.2563030384027312e-17,15,0.9739963412284851,1,0.9999999403953552,5211
18384,10,12,0.0011819594074040651,n,0.02672331966459751,3,0.565605103969574,(,0.048412203788757324,5212
18385,3,15,0.004486436955630779,N,0.1806766241788864,14,0.7904360294342041,1,0.8144819736480713,5212
18386,17,20,0.0010982892708852887,C,8.433544849140162e-07,19,0.9988995790481567,O,0.9989008903503418,5212
18387,23,25,2.3899332290966413e-08,1,1.641859853407368e-06,24,0.9999983310699463,O,0.9999983310699463,5212
18388,5,8,5.661087999096891e-22,C,6.351871886744542e-33,7,1.0,O,1.0,5213
18389,22,25,7.3545475061109755e-06,c,3.206159249202756e-08,3,0.9382926225662231,O,0.001918163849040866,5213
18390,28,30,1.3598391888081096e-05,c,5.808243663807389e-09,29,0.9999864101409912,F,0.9999864101409912,5213
18391,14,36,1.8449848853546724e-12,n,3.511684758088218e-13,33,0.8788391947746277,3,1.0,5213
18392,11,14,2.40699105091835e-08,C,5.479644168970843e-11,13,0.9999997615814209,O,1.0,5214
18393,25,28,6.820734483881097e-07,C,1.2544298932937181e-09,27,0.9999992847442627,O,0.9999993443489075,5214
18394,31,33,0.15256749093532562,C,0.0022637040819972754,32,0.8128668665885925,C,0.8128668665885925,5214
18395,34,36,0.012066368944942951,),0.020266342908143997,35,0.967667281627655,C,0.967667281627655,5214
18396,7,38,0.009612154215574265,c,3.0029474146431312e-05,9,0.9740822315216064,N,0.9807888865470886,5214
18397,3,5,0.20951342582702637,C,0.10485834628343582,4,0.5171511173248291,C,0.5171511173248291,5215
18398,9,11,6.809371552662924e-05,C,0.4980275630950928,10,0.498527467250824,C,0.498527467250824,5215
18399,14,17,6.362437687812417e-09,C,3.2568689967149567e-09,16,1.0,O,1.0,5215
18400,24,33,0.001211603987030685,n,0.0001430477568646893,7,0.3387242257595062,C,0.3107238709926605,5215
18401,11,14,0.0004199570103082806,C,1.1773133337555919e-05,13,0.9995642304420471,O,0.9995673894882202,5216
18402,18,28,2.2713872883245445e-13,c,1.5177866491303087e-14,27,0.9999380111694336,3,1.0,5216
18403,8,34,0.0002779299393296242,c,1.1687250278669126e-08,18,0.8733919262886047,(,0.9995706081390381,5216
18404,3,6,3.4389420200398035e-09,C,2.4428648340291126e-11,5,1.0,O,1.0,5217
18405,17,20,2.724595287872944e-05,C,7.1477206375902824e-09,19,0.9999725818634033,O,0.9999727010726929,5217
18406,15,33,1.2895753909170082e-10,c,2.5204331436740274e-15,3,0.8217024803161621,(,0.0011842144886031747,5217
18407,14,17,8.558056379115442e-07,c,5.599313681159401e-06,16,0.9999097585678101,O,0.9999842643737793,5218
18408,8,25,4.605349521874524e-12,c,7.404873155619773e-13,24,0.9285581111907959,O,0.9999930262565613,5218
18409,4,19,3.504053436298449e-10,C,2.364007323230055e-10,18,0.9662100672721863,1,1.0,5219
18410,16,19,3.212163619537023e-07,C,1.6589626739005325e-07,18,0.9999990463256836,O,0.9999995231628418,5220
18411,13,33,1.955731039604797e-19,c,2.797224978682289e-20,31,0.999680757522583,o,1.0,5220
18412,6,36,4.52022277386277e-08,c,1.8418639058381814e-08,35,0.9945289492607117,2,0.9999994039535522,5220
18413,38,40,0.0020944648422300816,c,5.514755321200937e-05,39,0.9975805282592773,C,0.9975805282592773,5220
18414,9,12,0.0008251041872426867,C,5.69093799640541e-07,11,0.9991739392280579,O,0.9991739988327026,5221
18415,23,26,1.30890626337532e-07,C,4.744942633250204e-11,25,0.9999998807907104,O,0.9999998807907104,5221
18416,28,30,2.683062887211702e-16,N,4.994477054154345e-13,3,0.9977043271064758,1,4.779949006050721e-12,5221
18417,21,32,2.448836760541445e-13,c,3.2401852875047973e-14,3,0.9899055361747742,1,6.030615451457777e-10,5221
18418,7,35,1.2771394608535047e-07,N,3.2765467494755285e-07,3,0.9368518590927124,1,0.046273913234472275,5221
18419,37,39,0.7439683079719543,C,0.002020238433033228,37,0.7439683079719543,(,0.2524907886981964,5221
18420,13,16,1.3157297871657647e-05,C,2.2332435900551673e-10,15,0.9999856948852539,O,0.9999868869781494,5222
18421,20,29,0.733127772808075,2,0.025068674236536026,20,0.733127772808075,(,0.15578393638134003,5222
18422,9,33,7.090666827025416e-07,c,4.0168162129816665e-09,20,0.8450262546539307,(,0.9994117021560669,5222
18423,10,13,4.569791212105656e-09,C,2.142770986687803e-12,12,1.0,O,1.0,5223
18424,18,20,9.856826255200276e-26,c,4.935365272476189e-25,19,1.0,Cl,1.0,5223
18425,23,25,1.3055457729433881e-14,c,5.29679940994331e-15,24,1.0,Cl,1.0,5223
18426,7,28,1.552956163664021e-08,c,3.025258479283366e-07,27,0.9979172348976135,2,0.999998927116394,5223
18427,6,9,2.87388228770169e-08,C,4.757696459023464e-10,8,1.0,O,1.0,5224
18428,3,20,0.08909003436565399,C,0.008961241692304611,18,0.25245726108551025,n,0.7702351212501526,5224
18429,10,13,4.224025360599626e-06,C,7.89191645367282e-08,12,0.9999957084655762,O,0.9999957084655762,5225
