,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
8572,34,37,9.122793076521418e-10,),1.3914923657765144e-09,36,1.0,O,1.0,2188
8573,11,14,4.652579098519848e-18,C,6.323030640901285e-20,12,0.9998713731765747,O,0.9999999403953552,2189
8574,20,24,1.8832869486118398e-08,C,2.7481222630854063e-08,9,0.9533666372299194,2,0.04225212335586548,2189
8575,28,31,8.329954640575928e-22,C,6.986495666617817e-19,30,1.0,O,1.0,2189
8576,2,4,4.441260900711619e-11,O,3.858473302759753e-18,3,1.0,C,1.0,2190
8577,8,10,0.003495696233585477,C,0.0006001696456223726,2,0.3858240246772766,(,0.08737599104642868,2190
8578,16,20,1.704270324864865e-08,C,1.1509987984936743e-07,19,0.9698684811592102,1,0.9698752164840698,2190
8579,28,31,4.392308596834482e-07,C,2.7420310289016925e-07,20,0.5360246896743774,),0.0001752911921357736,2190
8580,37,41,7.006492321624085e-45,C,0.0,23,0.9981585144996643,=,0.0,2190
8581,44,46,2.2895807089986196e-14,C,2.0252786245182796e-21,37,0.9999990463256836,(,1.8032305113005506e-22,2190
8582,14,16,0.4450334906578064,N,0.2726055383682251,14,0.4450334906578064,(,0.19446782767772675,2191
8583,20,25,3.15028572117626e-08,C,2.457344994155619e-09,24,0.9999982118606567,O,0.9999998211860657,2191
8584,27,30,7.691321191050093e-11,C,4.321436986032268e-09,29,1.0,O,1.0,2191
8585,40,44,1.0,C,3.2420355462747796e-14,40,1.0,(,1.1124042668132344e-16,2191
8586,14,18,2.8870043508599785e-11,C,1.7567375234627675e-14,17,0.9999547004699707,2,0.9999548196792603,2192
8587,21,24,2.9253384437044616e-11,C,6.170611981451413e-14,23,1.0,O,1.0,2192
8588,30,32,4.448234201004912e-39,C,0.0,31,1.0,Cl,1.0,2192
8589,36,38,3.6822918048073916e-08,C,5.3354824558482505e-08,24,0.6272886395454407,),0.03696383908390999,2192
8590,11,15,0.30157271027565,C,0.6552206873893738,10,0.6552206873893738,C,0.00039595429552718997,2193
8591,18,21,1.7477450597880306e-08,C,2.075695615388895e-09,20,1.0,O,1.0,2193
8592,28,31,1.9824836217097186e-11,C,1.903168513625944e-14,30,0.9999992847442627,O,0.9999992847442627,2193
8593,13,18,4.2353164315882716e-32,C,4.634536786995346e-36,16,0.999756395816803,N,1.0,2194
8594,22,25,0.048069123178720474,C,0.035484567284584045,20,0.358325719833374,N,0.3068784475326538,2194
8595,7,9,2.7316418709233403e-06,C,3.3222320325876353e-06,8,0.9886948466300964,F,0.9886948466300964,2195
8596,18,21,3.9626253667268685e-12,C,6.107432337643104e-09,8,0.9524700045585632,F,0.03717523440718651,2195
8597,25,28,1.0179616887926943e-13,C,2.2277551494917296e-16,27,1.0,O,1.0,2195
8598,37,39,0.00018304723198525608,C,5.1995403538285245e-09,28,0.9822231531143188,),5.047975371041957e-09,2195
8599,13,24,0.0007972923922352493,C,9.650038919062354e-07,18,0.42533355951309204,C,0.9992009997367859,2196
8600,27,30,1.7051500489362326e-10,C,7.196152007615808e-11,24,0.9522278308868408,),0.0013186483411118388,2196
8601,39,41,1.904234050822362e-25,N,1.6502766913109647e-36,30,1.0,),3.1835132915055135e-38,2196
8602,17,22,0.01024532038718462,C,0.0025308621115982533,21,0.26799821853637695,1,0.28067249059677124,2197
8603,24,27,2.4869509663433265e-12,C,2.141531743604652e-12,26,0.9998811483383179,O,0.9998811483383179,2197
8604,36,40,0.7219643592834473,C,1.1276996701781172e-05,36,0.7219643592834473,(,0.0010878967586904764,2197
8605,6,8,1.1229328262218794e-30,C,0.0,7,1.0,Cl,1.0,2198
8606,16,19,6.29975292851942e-13,S,1.4341699702824506e-11,18,1.0,O,1.0,2198
8607,20,23,8.100488162188224e-12,),3.966929215670767e-12,22,1.0,O,1.0,2198
8608,7,9,3.979044777224772e-05,C,6.737286639690865e-08,3,0.6251934170722961,C,0.3668074309825897,2199
8609,13,16,1.8299724801433505e-39,C,0.0,14,1.0,S,1.0,2199
8610,18,21,4.8516421703801604e-26,C,5.172952380482829e-31,20,1.0,O,1.0,2199
8611,23,26,0.12890936434268951,N,0.02216881513595581,25,0.4075559377670288,C,0.4404486417770386,2199
8612,29,32,0.0,C,0.0,31,1.0,O,1.0,2199
8613,7,13,1.645345838741097e-11,C,6.475196897767765e-13,12,0.9991238713264465,C,0.9995713233947754,2200
8614,17,20,9.620873806556306e-15,C,1.1647554028160824e-16,19,1.0,O,1.0,2200
8615,23,30,7.617371011292562e-06,1,1.2448348570615053e-05,29,0.9776381850242615,1,0.99997878074646,2200
8616,37,39,0.0,C,0.0,38,1.0,F,1.0,2200
8617,10,13,3.629352721135071e-11,N,3.793883962543987e-08,4,0.6846485137939453,C,3.292490646344959e-06,2201
8618,15,18,1.9778892692556838e-06,C,1.4460585617825927e-08,17,0.9999949932098389,O,0.9999950528144836,2201
8619,24,26,1.0472457970256421e-11,C,3.6259014956743307e-19,25,1.0,F,1.0,2201
8620,3,5,1.4332583977626899e-31,C,0.0,4,1.0,C,1.0,2202
8621,6,8,4.3178683739597545e-08,),8.68015092692076e-07,7,0.9999477863311768,C,0.9999477863311768,2202
8622,11,14,4.371769439515116e-12,C,3.657476665280823e-12,13,1.0,O,1.0,2202
8623,18,21,2.7162709727274843e-15,C,2.0408932248187905e-13,20,1.0,O,1.0,2202
8624,30,35,0.9975591897964478,C,0.00033000309485942125,30,0.9975591897964478,(,9.246617992175743e-05,2202
8625,43,46,8.993579854177369e-07,C,9.347807250481566e-12,44,0.7807613611221313,O,0.9999990463256836,2202
8626,15,17,3.884625703257126e-36,C,6.53240278309617e-37,8,0.9991351962089539,N,1.947222555184443e-33,2203
8627,20,23,1.0992943937814447e-15,C,2.478324725461711e-18,8,0.5952300429344177,N,5.677103210276202e-13,2203
8628,25,28,5.420700023462961e-20,C,3.0396932650891757e-20,27,1.0,O,1.0,2203
8629,32,34,0.0008351746364496648,C,0.0003010327054653317,28,0.7507631778717041,),0.0005484024877659976,2203
8630,35,37,0.016147425398230553,),0.019599711522459984,36,0.9624898433685303,C,0.9624898433685303,2203
8631,17,21,1.0252954607649753e-26,N,2.860785275707742e-26,10,0.9435073733329773,C,5.545461668407969e-26,2204
8632,23,26,4.5152224629418924e-05,C,1.532093051537231e-06,25,0.5572499632835388,O,0.5572521090507507,2204
8633,36,38,0.5574144721031189,C,0.001196763594634831,36,0.5574144721031189,(,0.0006080724997445941,2204
8634,16,19,8.591262227966619e-22,C,8.059075582941137e-24,18,1.0,O,1.0,2205
8635,25,29,1.5074448427124547e-15,N,1.1752711845073466e-16,14,0.9757181406021118,N,6.756617072339313e-15,2205
8636,38,42,0.0358981154859066,C,8.345681271748617e-05,41,0.8883407711982727,1,0.9608811736106873,2205
8637,44,46,3.842773788868136e-24,C,2.7271079265671422e-24,45,1.0,F,1.0,2205
8638,9,15,0.0,C,0.0,14,1.0,Cl,1.0,2206
8639,18,21,3.8128973756101914e-08,C,4.567313638403903e-09,20,0.9999992847442627,O,0.9999994039535522,2206
8640,28,30,5.857375799678266e-05,C,0.0016827258514240384,26,0.822982668876648,N,0.004412436857819557,2206
8641,16,19,1.517683973528368e-23,N,6.920665361906901e-23,1,0.9850515127182007,C,3.885154892297052e-20,2207
8642,23,26,4.1135985225302887e-39,C,2.5223372357846707e-44,25,1.0,O,1.0,2207
8643,21,33,0.008419829420745373,C,1.30609052462205e-07,6,0.8062419295310974,N,0.08324714750051498,2207
8644,40,42,3.999697274770231e-12,C,3.1524414155492675e-13,41,1.0,F,1.0,2207
8645,7,9,0.006427951157093048,C,0.05283614620566368,8,0.5602400302886963,C,0.5602400302886963,2208
8646,13,17,9.547377999297169e-09,C,4.7467883790286436e-11,16,0.9998070597648621,1,1.0,2208
8647,19,22,1.4702079170092475e-05,C,1.300869740816779e-07,21,0.999984622001648,O,0.9999849200248718,2208
8648,29,32,3.153486457271019e-17,C,6.131606925915222e-23,22,0.8934034109115601,),7.841148420775894e-30,2208
8649,20,24,1.0491391549294349e-05,C,1.6021554984035902e-05,16,0.7209388017654419,S,0.21305155754089355,2209
8650,26,29,0.0,C,0.0,16,1.0,S,0.0,2209
8651,33,35,2.4605837451299307e-28,C,1.414904069999318e-20,16,0.5882461667060852,S,1.5810960998899008e-29,2209
8652,8,12,2.208461592090316e-05,C,2.438374031044077e-05,11,0.9920262694358826,1,0.9990009665489197,2210
8653,15,18,7.35148249446194e-18,C,1.1448157867307595e-20,17,1.0,O,1.0,2210
8654,26,30,0.3792858421802521,C,0.00011870763410115615,26,0.3792858421802521,(,0.00020241962920408696,2210
8655,32,34,3.798831755830179e-07,C,5.080117215783275e-09,24,0.9999421834945679,S,5.713844075216912e-05,2210
8656,16,20,0.0693330466747284,C,0.01828230544924736,19,0.41816848516464233,C,0.7151343822479248,2211
8657,25,28,6.62454979760696e-09,C,2.0238024589502857e-09,27,0.7960188984870911,O,0.7960188984870911,2211
8658,34,37,1.5515129234699998e-06,C,3.259963188284587e-09,36,0.9997633099555969,O,0.999763548374176,2211
8659,10,17,0.0015656185569241643,C,0.0005850911256857216,16,0.5702374577522278,C,0.9576524496078491,2212
8660,19,22,4.195948477558886e-09,C,1.4137037374073458e-10,21,1.0,O,1.0,2212
8661,26,29,5.629463215028885e-11,C,5.328674242306708e-13,28,1.0,O,1.0,2212
8662,38,43,2.080209469568217e-06,C,1.1016684661963386e-13,29,0.798874020576477,),1.2361928369841735e-08,2212
8663,9,15,1.6780114012623261e-21,C,8.10951129090139e-28,1,1.0,Br,3.369642202063367e-21,2213
8664,18,20,0.0002730533014982939,C,0.00621713325381279,1,0.6749143600463867,Br,0.29383572936058044,2213
8665,22,25,9.504947563596429e-29,C,3.9185577316435183e-28,24,1.0,O,1.0,2213
8666,29,31,0.012386453337967396,C,0.023352159187197685,26,0.7057914733886719,O,0.23002804815769196,2213
8667,13,16,0.03765592724084854,N,0.943748950958252,12,0.943748950958252,N,0.012689698487520218,2214
8668,19,22,2.0926298615110507e-24,C,2.7528096065049217e-24,21,1.0,O,1.0,2214
8669,32,36,0.9818366169929504,C,1.6267856040030892e-07,32,0.9818366169929504,(,1.6143941650170746e-07,2214
8670,38,40,9.86751712005496e-23,C,4.723538551491988e-22,19,0.5117578506469727,(,6.646205380633386e-22,2214
8671,11,14,4.122563225582125e-14,C,2.6684203874711944e-15,12,0.9956904053688049,S,1.0,2215
8672,17,20,5.075734442394117e-27,C,3.489987041132589e-28,19,1.0,O,1.0,2215
8673,26,30,0.001301356591284275,N,7.116381766536506e-06,29,0.8084288835525513,1,0.8093885183334351,2215
8674,8,12,2.0555824837426018e-12,N,0.8370111584663391,7,0.8370111584663391,N,0.1489311009645462,2216
8675,14,17,1.0562561662960845e-20,S,1.189028620844757e-17,16,1.0,O,1.0,2216
8676,18,21,1.9903282823151337e-18,),1.8709646077341744e-21,20,1.0,O,1.0,2216
8677,25,27,0.00022285489831119776,C,0.005077961832284927,21,0.44834616780281067,),0.0009727831929922104,2216
8678,31,34,0.0005593229434452951,C,0.0003486448258627206,27,0.9890298247337341,),0.00020559868426062167,2216
8679,9,15,0.00011097448441432789,C,4.1894669067232826e-08,14,0.9943345785140991,C,0.9959957599639893,2217
8680,20,23,6.093838270364998e-14,C,1.3139200827610303e-13,22,1.0,O,1.0,2217
8681,29,33,0.005826375912874937,N,0.016652991995215416,32,0.9628642201423645,1,0.9643667936325073,2217
8682,9,14,0.011414900422096252,N,0.004979229997843504,13,0.8032155632972717,O,0.9273959398269653,2218
8683,22,26,2.1020127860538196e-07,C,4.752893900672461e-08,25,0.9875656962394714,1,0.9875694513320923,2218
8684,15,18,1.5996852483607903e-14,C,1.9817812321742956e-11,17,0.9783413410186768,O,0.9783413410186768,2219
8685,25,28,0.015275674872100353,N,0.0008078673854470253,15,0.39775440096855164,(,0.0023885087575763464,2219
8686,35,37,0.0,C,0.0,36,1.0,F,1.0,2219
8687,4,6,0.018107226118445396,C,0.004798540845513344,5,0.962379515171051,N,0.962379515171051,2220
8688,12,16,1.6066398700331774e-07,N,2.333002612431301e-06,15,0.9999606609344482,1,0.9999867677688599,2220
8689,18,21,1.3447579476633109e-05,C,4.465142410481349e-06,20,0.9999090433120728,O,0.9999295473098755,2220
8690,28,32,0.06505707651376724,C,0.0005954421358183026,30,0.5787242650985718,N,0.8216610550880432,2220
8691,40,42,0.0,C,0.0,41,1.0,Cl,1.0,2220
8692,3,5,4.820291843628255e-13,N,0.000717488001100719,4,0.9992825388908386,C,0.9992825388908386,2221
8693,14,18,5.182473614695482e-07,C,4.238691690261476e-05,17,0.9773339629173279,1,0.977336049079895,2221
8694,20,23,2.0083718793656592e-27,C,9.972092584592868e-28,22,1.0,O,1.0,2221
8695,32,36,0.9625214338302612,N,0.008550032041966915,32,0.9625214338302612,(,1.7292576330873999e-06,2221
8696,3,5,1.4332583977626899e-31,C,0.0,4,1.0,C,1.0,2222
8697,7,9,0.055975064635276794,C,0.13217708468437195,8,0.693876326084137,C,0.693876326084137,2222
8698,12,15,1.4624424057413073e-15,C,9.7800103266625e-18,14,1.0,O,1.0,2222
8699,26,30,2.089202579789568e-35,C,1.628529343675869e-23,18,0.9948890805244446,1,1.1904029252685758e-33,2222
8700,33,37,2.2597371298616054e-06,N,1.9165885545291417e-10,36,0.9999972581863403,2,0.9999972581863403,2222
8701,39,42,1.543912081514165e-10,C,1.5743645536553386e-12,41,0.9992282390594482,O,0.9992282390594482,2222
8702,14,16,0.0010740825673565269,C,1.0780961929413024e-05,12,0.998239278793335,O,0.0005085456068627536,2223
8703,18,21,6.899385180782747e-27,C,3.6441352479486865e-27,20,1.0,O,1.0,2223
8704,27,31,0.0001816602161852643,N,7.358344737440348e-05,1,0.5281711220741272,C,0.0037023420445621014,2223
8705,33,36,9.428439973202529e-11,C,1.0206782250984925e-12,35,1.0,O,1.0,2223
8706,4,6,1.856894959928468e-05,C,1.3767211726189998e-07,5,0.9999812841415405,C,0.9999812841415405,2224
8707,8,10,0.019001472741365433,C,0.0008651796379126608,9,0.9793440699577332,C,0.9793440699577332,2224
8708,13,16,1.690408618600582e-24,C,2.2814073083145433e-27,15,1.0,O,1.0,2224
8709,19,21,0.0010517059126868844,N,0.0013378779403865337,3,0.4874535799026489,C,0.06700074672698975,2224
8710,23,26,1.33036285097516e-19,S,1.0036183272985039e-24,25,1.0,O,1.0,2224
8711,27,30,0.0022561990190297365,),0.0009080081945285201,29,0.981689453125,O,0.9849298596382141,2224
8712,37,39,1.401298464324817e-45,C,0.0,38,1.0,Cl,1.0,2224
8713,2,4,5.941717251675346e-14,C,3.613308963317918e-19,3,1.0,C,1.0,2225
8714,8,11,7.045515438869359e-25,C,1.5346662752731265e-25,10,1.0,O,1.0,2225
8715,13,16,3.845914980525524e-15,C,8.763639776820426e-17,15,1.0,O,1.0,2225
8716,27,31,1.5318781399625836e-12,C,3.352875269091449e-11,19,0.48506227135658264,2,1.4485605770442334e-10,2225
8717,33,36,4.012918725493364e-05,S,8.324100781464949e-05,35,0.9994687438011169,O,0.9995501041412354,2225
8718,37,39,1.1369603925004412e-08,),1.0124112748144398e-07,27,0.9989684820175171,(,3.9441425769837224e-07,2225
8719,4,7,0.0033661092165857553,S,4.868526593782008e-05,6,0.9952768087387085,C,0.9960097670555115,2226
8720,8,11,1.1367516350446749e-07,),1.0390256477421644e-07,10,0.9999969005584717,O,0.9999997019767761,2226
8721,19,24,2.4261223074972804e-07,C,3.3380376240899068e-09,5,0.6532496213912964,N,2.8872715120087378e-05,2226
8722,27,30,1.2983230135432677e-06,C,7.36032745862758e-08,29,0.9999194145202637,O,0.9999196529388428,2226
8723,10,17,0.0015656185569241643,C,0.0005850911256857216,16,0.5702374577522278,C,0.9576524496078491,2227
8724,19,22,4.195948477558886e-09,C,1.4137037374073458e-10,21,1.0,O,1.0,2227
8725,31,33,0.0,C,0.0,32,1.0,Cl,1.0,2227
8726,16,19,3.1815653755984385e-07,C,9.015327546990637e-12,18,0.9999996423721313,O,0.9999996423721313,2228
8727,21,23,0.0004454785375855863,C,9.689378930488601e-05,18,0.9257652759552002,O,0.07022270560264587,2228
8728,26,30,0.0025463965721428394,C,9.611539280740544e-05,29,0.6510257720947266,C,0.6785303354263306,2228
8729,32,34,0.00016843345656525344,C,0.001401734771206975,26,0.7954686284065247,(,4.464515222935006e-05,2228
8730,35,37,0.00255182315595448,),0.0002648241934366524,36,0.9482250213623047,C,0.9482250213623047,2228
8731,14,17,6.260079771891469e-06,C,0.00012002263247268274,10,0.5137965083122253,=,0.0038483331445604563,2229
8732,25,30,1.462037069188682e-08,C,1.4218511090735575e-10,17,0.9378266334533691,),3.886651417372988e-12,2229
8733,33,36,2.557450451580518e-22,C,1.2486382172683055e-30,35,1.0,O,1.0,2229
8734,44,46,0.8193078637123108,C,0.18069212138652802,44,0.8193078637123108,(,5.010123451096495e-24,2229
8735,18,22,3.0156109380114275e-26,C,8.187280419092944e-26,12,0.9999834299087524,N,2.352815990733581e-19,2230
8736,25,28,0.0,C,0.0,13,0.9705002307891846,1,0.0,2230
8737,32,34,1.5352185678236355e-30,C,5.835599704939667e-30,33,1.0,F,1.0,2230
8738,37,39,2.101289086208993e-40,C,1.0743133149460212e-38,33,1.0,F,4.978813443746075e-42,2230
8739,4,7,0.8478113412857056,C,1.299946035260291e-07,4,0.8478113412857056,(,0.1519206464290619,2231
8740,15,20,3.7296354093996342e-06,C,1.7320777487839223e-06,1,0.9099858403205872,O,0.06828905642032623,2231
8741,23,26,1.358449566168929e-07,C,9.273053436231748e-09,25,0.9999959468841553,O,0.9999959468841553,2231
8742,28,33,2.734124022641564e-20,C,5.0997073862578095e-33,32,1.0,C,1.0,2231
8743,18,21,0.001027484773658216,C,0.002541739959269762,9,0.6963219046592712,O,0.04323825240135193,2232
8744,25,28,1.2907741492059463e-24,C,4.809494367366096e-16,18,0.9791794419288635,(,8.698830038825108e-22,2232
8745,36,38,1.4171558315680035e-14,C,3.3373266866664394e-17,37,0.9999289512634277,Cl,0.9999289512634277,2232
8746,6,8,0.00011691864347085357,C,2.4926342234721233e-07,7,0.999879002571106,F,0.999879002571106,2233
8747,17,20,2.217813259430823e-11,C,2.636578528836253e-07,7,0.9974088072776794,F,0.0016380507731810212,2233
8748,24,27,8.855801508778072e-11,C,5.80270009820083e-09,17,0.7835944890975952,(,4.335348524620031e-09,2233
8749,35,40,2.6381633167671704e-18,C,8.697776999131237e-20,20,0.997473418712616,),1.3773491913100096e-17,2233
8750,42,44,1.3255901480876997e-19,C,2.3562405346254217e-21,17,0.8505262136459351,(,7.847357746254557e-14,2233
8751,13,16,2.8530531672914046e-22,C,9.809059497752207e-22,15,1.0,O,1.0,2234
8752,22,24,3.638995167420944e-06,C,3.469641160336323e-05,16,0.5514192581176758,),5.813389214459619e-10,2234
8753,28,32,0.0005637837457470596,C,3.228083369322121e-05,31,0.7560535073280334,1,0.7574204802513123,2234
8754,34,37,0.09911809116601944,N,1.0290065119988867e-06,6,0.6171217560768127,S,0.16965726017951965,2234
8755,13,16,2.3590213221083767e-27,C,5.2465551625176384e-18,1,0.9999957084655762,N,2.79725190493324e-13,2235
8756,24,29,2.3442970644000504e-18,C,1.2031094889375787e-18,1,0.9996235370635986,N,5.386808963582372e-21,2235
8757,13,16,7.087754738677177e-07,C,4.345532644833838e-08,15,0.9997692704200745,O,0.9997692704200745,2236
8758,22,26,2.9747254302492365e-05,N,5.1196064305258915e-05,6,0.9546340703964233,N,0.00032838547485880554,2236
8759,29,31,0.07275368273258209,C,0.01570555754005909,30,0.8320256471633911,O,0.8320256471633911,2236
8760,39,41,4.114424229208717e-27,C,4.7444391233603875e-36,40,1.0,F,1.0,2236
8761,4,6,0.018107226118445396,C,0.004798540845513344,5,0.962379515171051,N,0.962379515171051,2237
8762,9,13,0.9868991374969482,1,7.183065008575795e-06,9,0.9868991374969482,(,0.013093662448227406,2237
8763,16,19,0.00027344838599674404,C,0.00010947468399535865,18,0.9907915592193604,O,0.9909912943840027,2237
8764,24,26,8.176990443260757e-13,C,2.0855502047556485e-10,19,0.9993659853935242,),1.090378059110525e-14,2237
8765,29,34,0.0003517925215419382,C,1.9840142613247735e-06,24,0.7663149833679199,(,0.00013708074402529746,2237
8766,36,38,5.869814914819853e-23,C,1.340652714907423e-25,19,0.5959588885307312,),2.0516514562701685e-23,2237
8767,5,8,1.4396633885027654e-09,C,1.74776436812768e-12,7,0.9892187714576721,O,0.9892187714576721,2238
8768,14,18,0.0007953098975121975,N,0.0006265451083891094,17,0.4949231445789337,1,0.4991956055164337,2238
8769,20,23,2.4197674974857364e-07,C,7.269825630373816e-08,22,0.9999984502792358,O,0.9999985694885254,2238
8770,30,32,0.9497589468955994,C,0.006955128163099289,30,0.9497589468955994,(,0.009842795319855213,2238
8771,36,38,0.004621639847755432,C,2.9289912717445077e-08,30,0.9631049036979675,(,0.0214262455701828,2238
8772,3,5,1.4332583977626899e-31,C,0.0,4,1.0,C,1.0,2239
8773,7,10,2.7926793084191563e-28,C,2.0062956305891125e-28,9,1.0,O,1.0,2239
8774,17,20,1.0332839792681625e-06,C,6.879106617674324e-09,15,0.8798412680625916,C,7.032938368344461e-20,2239
8775,22,25,2.4409520284555563e-21,C,4.311364408312527e-22,24,1.0,O,1.0,2239
8776,30,33,3.125416148108684e-09,C,4.230123806792108e-09,32,0.9999998807907104,O,0.9999999403953552,2239
8777,9,15,0.00011097448441432789,C,4.1894669067232826e-08,14,0.9943345785140991,C,0.9959957599639893,2240
8778,20,26,0.0002576361584942788,C,3.8873117773619015e-06,25,0.6810058951377869,O,0.9997318387031555,2240
8779,28,31,8.286466131324222e-12,C,8.859856208062733e-14,30,1.0,O,1.0,2240
8780,9,11,0.0002986723557114601,C,4.276943946024403e-05,1,0.9788155555725098,N,0.014435608871281147,2241
8781,18,24,0.0,N,0.0,22,1.0,#,1.0,2241
8782,28,30,0.0,C,0.0,29,1.0,F,1.0,2241
8783,10,16,0.002444486366584897,N,0.0011718471068888903,15,0.9051499962806702,O,0.9474413990974426,2242
8784,18,21,1.8929690172135583e-13,C,1.399838361546002e-12,20,1.0,O,1.0,2242
8785,23,25,0.0009999972535297275,C,0.022646509110927582,24,0.967265248298645,O,0.967265248298645,2242
8786,4,7,1.197255272700204e-07,C,2.6169117220420368e-11,6,0.9956992864608765,O,0.9967219233512878,2243
8787,12,15,8.802762338500081e-12,C,1.0340313327805717e-10,14,1.0,O,1.0,2243
8788,24,26,0.0,C,0.0,25,1.0,Cl,1.0,2243
8789,17,21,0.0009219817584380507,C,0.000555552018340677,20,0.9104356169700623,2,0.9241438508033752,2244
8790,23,25,9.068246436072513e-05,N,0.00012724020052701235,24,0.999669075012207,C,0.999669075012207,2244
8791,27,30,5.907162775526168e-17,C,1.4256412023128107e-11,23,0.9992656111717224,(,0.0007342689787037671,2244
8792,36,39,2.9499782900167666e-24,C,5.061498570098314e-29,38,1.0,O,1.0,2244
8793,41,43,1.7638002533920565e-33,N,8.333846171752393e-37,30,0.9999635219573975,),1.0745104780435257e-33,2244
8794,45,49,6.798425348066364e-15,C,7.818051761532274e-14,36,0.5162968039512634,(,2.110120840370655e-05,2244
8795,4,6,0.018107226118445396,C,0.004798540845513344,5,0.962379515171051,N,0.962379515171051,2245
8796,13,16,0.00010525438119657338,N,0.010039671324193478,11,0.9812332391738892,C,0.0011002826504409313,2245
8797,18,21,5.643068448080157e-07,C,2.563437817570957e-07,20,0.9999923706054688,O,0.9999931454658508,2245
8798,27,33,0.0018027995247393847,C,0.0002574842656031251,30,0.9534763693809509,N,0.9973247051239014,2245
8799,35,38,0.000273143348749727,S,0.04340063035488129,27,0.660308301448822,(,0.15020973980426788,2245
8800,39,42,0.04400711506605148,),0.00028004200430586934,41,0.5316745042800903,C,0.9557127952575684,2245
8801,6,8,0.010453831404447556,C,0.9736360907554626,5,0.9736360907554626,C,0.012603451497852802,2246
8802,16,19,8.150903289617158e-16,C,8.73623164353185e-18,18,1.0,O,1.0,2246
8803,23,26,2.891061684755919e-13,C,2.790187785678411e-13,25,0.9999696016311646,O,0.9999696016311646,2246
8804,35,40,0.25431573390960693,C,1.7958580428967252e-05,16,0.46043863892555237,(,0.06425432860851288,2246
8805,42,44,0.0020500144455581903,C,1.5450702903763158e-06,27,0.5999130606651306,N,0.3972374498844147,2246
8806,19,23,1.773800273330295e-10,C,2.7690159261112464e-14,1,0.9076404571533203,C,2.4804373310871597e-07,2247
8807,27,30,0.0,C,0.0,16,0.999985933303833,N,1.6645604068175205e-40,2247
8808,40,44,2.67547030537163e-12,C,6.75775386086488e-19,16,0.6432015895843506,N,2.0173042550926824e-16,2247
8809,4,6,0.23616456985473633,C,0.029575705528259277,5,0.5908730626106262,C,0.5908730626106262,2248
8810,11,13,0.0002580339787527919,C,0.0013038128381595016,8,0.6937265396118164,1,0.1747550368309021,2248
8811,17,20,1.5304657252169507e-20,C,3.05885191712281e-26,18,0.9999994039535522,S,1.0,2248
8812,23,26,1.3023536666878499e-05,C,5.620105366688222e-05,25,0.9909018874168396,O,0.9909019470214844,2248
8813,42,46,0.0,C,0.0,31,0.9990290403366089,C,0.0,2248
8814,13,16,2.3701117417720236e-16,C,1.2789567311027178e-13,1,0.997043788433075,O,2.1621703180044888e-13,2249
8815,25,27,1.8749361174741352e-07,C,6.675727193261594e-10,13,0.9782296419143677,(,9.558439109658146e-13,2249
8816,9,12,2.7963853881374234e-06,C,4.799883754458278e-06,11,0.9998501539230347,O,0.999851405620575,2250
8817,18,22,0.651631772518158,N,0.07440061867237091,18,0.651631772518158,(,0.24683387577533722,2250
8818,31,34,1.1580433877458884e-12,C,5.070785579908768e-21,27,0.9999865293502808,O,1.3071321385986533e-15,2250
8819,40,44,2.7187914383830503e-05,C,1.0169359104805764e-10,43,0.7757728099822998,2,0.7757728099822998,2250
8820,16,19,8.91288577307171e-25,N,1.746920341253281e-27,9,0.9999916553497314,1,1.0789461285406632e-29,2251
8821,21,24,5.77285564322275e-15,C,7.148505441595106e-17,23,0.9624215960502625,O,0.9624215960502625,2251
8822,26,28,1.2075656918852928e-08,C,3.095115941320614e-09,13,0.7023386359214783,C,6.607483982179474e-08,2251
8823,31,33,8.896651413228158e-21,C,5.448446116900433e-20,26,0.9012953042984009,(,2.6593148227461622e-27,2251
8824,2,4,5.941717251675346e-14,C,3.613308963317918e-19,3,1.0,C,1.0,2252
8825,8,11,8.252912784591226e-13,C,1.6125466305132174e-13,10,1.0,O,1.0,2252
8826,20,23,4.813625128008425e-05,C,2.6144614251322196e-10,17,0.9999312162399292,N,2.0375095118652098e-05,2252
8827,27,31,0.0008780239732004702,C,2.935137672466226e-05,30,0.9906875491142273,2,0.992062509059906,2252
8828,9,12,8.977489329708987e-08,C,3.16103462849604e-11,10,0.5322902798652649,S,1.0,2253
8829,19,23,8.525316818599679e-14,C,7.50704125327805e-17,22,1.0,1,1.0,2253
8830,27,30,4.6826178845549293e-07,S,1.2302593610513668e-08,29,0.9999995231628418,O,0.9999995231628418,2253
8831,31,34,0.007153648883104324,),0.0022245519794523716,33,0.9706761837005615,O,0.9829704761505127,2253
8832,11,15,0.23073159158229828,C,0.15655958652496338,1,0.5652835369110107,F,0.006635477766394615,2254
8833,18,21,5.585398255014695e-10,C,4.3167904806296065e-08,20,0.9999994039535522,O,0.9999994039535522,2254
8834,23,25,0.050874263048172,N,0.03468574211001396,1,0.40289583802223206,F,0.09346617758274078,2254
8835,27,31,7.042570877489963e-23,C,2.4848804469391106e-32,30,0.5076230764389038,N,1.0,2254
8836,10,14,1.1851873595161832e-17,C,2.714128999284626e-19,11,0.999995231628418,N,1.0,2255
8837,18,21,2.507477558921778e-11,C,1.3508495537439824e-11,20,1.0,O,1.0,2255
