,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
12364,40,45,0.15415476262569427,C,7.4358476922498085e-06,41,0.6424757242202759,N,0.6425073146820068,3146
12365,47,49,5.07130275273493e-12,N,1.1472088506159136e-17,17,1.0192858709845432e-11,),0.0,3146
12366,9,15,0.00011097448441432789,C,4.1894669067232826e-08,2,0.003889108542352915,C,0.0016611486207693815,3147
12367,18,21,5.490758958615061e-10,C,5.044842321666465e-11,19,5.4745110666942765e-09,=,5.4745110666942765e-09,3147
12368,29,33,0.0010705714812502265,C,1.556218740006443e-05,27,0.38195329904556274,O,5.853889373241827e-09,3147
12369,22,24,0.0006777381640858948,C,0.0005219797603785992,19,0.4010079801082611,C,0.0,3148
12370,26,30,0.0,C,3.2110174172438953e-38,16,0.999889612197876,1,0.0,3148
12371,32,35,4.71715517569838e-27,C,8.723255180277014e-30,22,1.215486804539978e-07,(,4.987940694767632e-26,3148
12372,41,45,1.3819385547845763e-17,N,6.1740163153718445e-21,14,0.9830460548400879,C,4.830326083912631e-16,3148
12373,19,24,0.0,C,0.0,0,0.0,<bos>,0.0,3149
12374,28,31,8.693339026422109e-08,C,2.2293511481308315e-10,14,0.30728384852409363,N,0.1363678276538849,3149
12375,33,36,9.238238902723953e-32,C,1.5215950349854585e-31,14,0.9404186606407166,N,5.861975799831723e-32,3149
12376,10,12,0.00918720941990614,N,0.002001349348574877,8,0.9691208004951477,1,0.0,3150
12377,26,28,4.380574682727456e-05,S,0.9999561309814453,25,0.9999561309814453,S,0.0,3150
12378,29,32,0.004866119474172592,),0.0019069078844040632,25,0.03464147076010704,S,0.0022155321203172207,3150
12379,20,35,2.988969936268404e-05,C,8.028455340536311e-06,32,0.0019353395327925682,),0.005313272122293711,3150
12380,37,40,0.004341476131230593,S,0.012950585223734379,36,0.012950585223734379,S,0.008307830430567265,3150
12381,41,43,0.1787952333688736,),0.046647217124700546,41,0.1787952333688736,(,0.0,3150
12382,11,14,0.00025836704298853874,S,0.002452510641887784,2,0.004301401320844889,1,9.220604511028796e-07,3151
12383,15,18,0.00023805693490430713,),1.1767248906835448e-05,10,0.02261379174888134,S,0.0005969917983748019,3151
12384,21,23,0.022314371541142464,C,0.04323042184114456,19,0.20083753764629364,N,0.0,3151
12385,25,28,4.213208341236063e-12,C,1.2218902105398666e-12,26,1.760805216910466e-11,=,1.760805216910466e-11,3151
12386,34,38,1.5076957424753346e-05,N,5.49961631790552e-09,28,0.914251446723938,),1.8371540400075048e-10,3151
12387,14,16,0.8527035713195801,C,0.0003115052531939,14,0.8527035713195801,(,0.0,3152
12388,24,30,1.634974968360249e-24,C,8.157153019935697e-27,20,0.9946979284286499,1,1.8465015812232283e-19,3152
12389,34,36,0.07214190065860748,C,0.5351468920707703,33,0.5351468920707703,C,0.0,3152
12390,16,19,1.5628372248966997e-32,C,9.125493820422144e-38,17,0.9999707937240601,S,0.9999707937240601,3153
12391,23,26,8.253340807280133e-16,C,2.5033814737820143e-19,21,1.718865663951491e-14,N,2.2050117854623596e-16,3153
12392,37,41,1.4844129259117267e-09,C,1.8290586872773268e-13,26,0.948326826095581,),1.378436644342007e-12,3153
12393,4,7,6.366677212099603e-07,S,1.2391818682289113e-09,4,6.366677212099603e-07,(,8.248282057365941e-09,3154
12394,8,10,0.009142312221229076,),0.023494083434343338,7,0.023494083434343338,),0.0,3154
12395,20,24,1.2538545663416837e-35,C,1.186869977231014e-16,17,0.8825390934944153,C,9.949219096706201e-44,3154
12396,27,31,3.1372196717959935e-23,C,1.1021099218889386e-20,20,1.0,(,3.898404483940819e-21,3154
12397,34,37,6.567279073027076e-29,C,2.6884322629698635e-34,20,4.012182536011344e-23,(,1.444954555644784e-27,3154
12398,44,46,0.8114580512046814,C,0.0018184344517067075,44,0.8114580512046814,(,0.0,3154
12399,15,18,0.0028431504033505917,C,0.08693598955869675,14,0.08693598955869675,C,0.02680421993136406,3155
12400,19,21,0.00018539938901085407,),0.11539998650550842,18,0.11539998650550842,),0.0,3155
12401,24,27,1.250898169768977e-11,C,2.746158578315061e-10,19,0.9999923706054688,(,8.820977260258489e-13,3155
12402,30,32,0.015487860888242722,C,0.023269087076187134,19,0.47162187099456787,(,0.0,3155
12403,11,16,1.884459927513349e-13,C,5.454170931763107e-15,11,1.884459927513349e-13,(,2.7920323523869875e-18,3156
12404,18,21,1.401298464324817e-45,C,0.0,15,1.0,F,3.1502590776486213e-41,3156
12405,29,33,5.172663630759189e-09,N,5.171371331158525e-09,15,0.9999997615814209,F,2.2072610406098647e-09,3156
12406,3,5,4.820291843628255e-13,N,0.000717488001100719,2,0.000717488001100719,N,0.0,3157
12407,13,18,1.7801968232866727e-10,C,4.731692468395998e-12,16,0.9828024506568909,N,0.9828024506568909,3157
12408,21,24,2.95699578600761e-07,C,2.505452130208141e-07,13,0.0013194133061915636,(,5.029254523947202e-08,3157
12409,33,37,4.286356158900162e-09,C,6.945231056931789e-09,24,0.9731371998786926,),0.012662637047469616,3157
12410,41,43,0.0,C,0.0,0,0.0,<bos>,0.0,3157
12411,13,18,1.4802939427420469e-15,N,1.6007303083466898e-17,16,0.9999982118606567,O,0.9999982118606567,3158
12412,21,24,5.712243696399405e-28,C,6.796541292124446e-27,22,1.31774828150537e-23,=,1.31774828150537e-23,3158
12413,31,33,1.5063958491491784e-42,C,0.0,31,1.5063958491491784e-42,(,0.0,3158
12414,16,19,1.5628372248966997e-32,C,9.125493820422144e-38,17,0.9999707937240601,S,0.9999707937240601,3159
12415,21,25,7.677218786898687e-38,C,0.0,23,1.0,#,1.0,3159
12416,33,38,6.402058352250606e-05,C,6.89866556058405e-06,23,0.7122695446014404,#,1.1520964108058251e-05,3159
12417,40,43,4.867344500780746e-07,C,8.319185618166358e-12,23,0.9999810457229614,#,1.18408277974269e-11,3159
12418,11,16,0.05210810527205467,C,0.026329834014177322,3,0.21630433201789856,O,0.1201758086681366,3160
12419,23,27,0.0002084159932564944,C,8.566097676521167e-06,21,0.8151731491088867,S,0.04313131049275398,3160
12420,30,33,3.553707301762188e-06,C,6.167603650020226e-10,30,3.553707301762188e-06,(,3.924128861854115e-07,3160
12421,40,42,5.466658237196498e-08,C,1.6136596059368458e-07,37,0.7054948806762695,N,0.0,3160
12422,2,4,5.941717251675346e-14,C,3.613308963317918e-19,2,5.941717251675346e-14,(,0.0,3161
12423,7,10,3.75394204610302e-09,C,3.807997805971297e-10,5,2.379366748073153e-08,O,1.616429989859114e-09,3161
12424,15,26,2.3170142071649025e-07,C,1.3288297395774862e-07,13,0.7814035415649414,S,8.836937013256829e-07,3161
12425,29,32,1.8059157724792385e-08,C,5.243876999294628e-10,22,0.8083184361457825,1,1.7327783652376638e-08,3161
12426,40,45,9.411290095957488e-27,C,8.580150497060855e-42,32,0.9999994039535522,),0.0,3161
12427,13,16,3.1145056526531666e-22,C,3.0380015684332802e-27,13,3.1145056526531666e-22,(,1.0382610553436714e-24,3162
12428,11,19,0.0012729871086776257,C,3.618087794166058e-05,6,0.9437173008918762,S,0.0033778545912355185,3162
12429,20,23,0.0006390162161551416,),0.044200215488672256,21,0.07435183227062225,O,0.07435183227062225,3162
12430,26,29,2.2470305793831358e-06,C,1.8119633571345162e-10,27,0.953210175037384,O,0.953210175037384,3162
12431,14,16,3.164139172895375e-09,C,3.6147322912682966e-09,6,0.9999977350234985,S,0.0,3163
12432,11,19,0.0,C,0.0,16,2.115473729914121e-38,),2.1154738700439673e-38,3163
12433,22,25,6.272795135120327e-18,C,2.4285869259835203e-16,21,2.4285869259835203e-16,C,2.6729617711615105e-18,3163
12434,30,33,2.8287396730553027e-11,C,2.5796760561025422e-12,31,7.916652333683771e-10,=,7.916652333683771e-10,3163
12435,11,14,1.9053178448302788e-06,C,1.273592999950779e-07,6,0.0014562670839950442,O,1.0341616274445187e-07,3164
12436,25,29,0.0,C,0.0,17,0.9823067784309387,1,0.0,3164
12437,32,36,3.0037109681035207e-14,N,4.783823048666084e-17,18,0.7796733975410461,=,6.521561177370849e-13,3164
12438,38,41,1.2207529891870806e-15,C,2.9878335472654756e-15,19,0.49503272771835327,C,6.688017144490608e-15,3164
12439,6,9,1.68256603311559e-13,S,4.814965158354834e-13,7,2.5619944533927796e-12,=,2.5619944533927796e-12,3165
12440,10,13,2.728626498083031e-07,),8.087540637191637e-10,10,2.728626498083031e-07,(,1.2516090919234557e-07,3165
12441,21,26,4.115061165066436e-05,C,1.7502476111985743e-05,5,0.9796960353851318,S,0.00010088288399856538,3165
12442,29,31,0.008181382901966572,C,0.008321462199091911,5,0.7191907167434692,S,0.0,3165
12443,4,7,0.9998747110366821,C,5.898952397079042e-27,4,0.9998747110366821,(,3.396198167138209e-08,3166
12444,10,13,0.0,C,0.0,11,4.484155085839415e-44,=,4.484155085839415e-44,3166
12445,21,23,0.0,C,0.0,0,0.0,<bos>,0.0,3166
12446,13,16,0.00010716807446442544,S,0.0023505697026848793,12,0.0023505697026848793,S,5.537290803658834e-07,3167
12447,17,20,5.559850819736312e-07,),3.533703818447975e-08,12,0.17605163156986237,S,2.09369227377465e-06,3167
12448,30,34,4.977369084496957e-17,C,1.14712004450535e-16,20,0.9997199177742004,),4.805231765048906e-20,3167
12449,37,40,0.008280140347778797,S,0.006380919832736254,20,0.02475673519074917,),0.0007898889016360044,3167
12450,41,43,1.1471668130980106e-06,),8.554497071600053e-06,30,0.99770587682724,(,0.0,3167
12451,22,27,0.1465882658958435,C,1.1196234481758438e-06,22,0.1465882658958435,(,5.728416363126598e-05,3168
12452,29,32,2.4528508220100775e-05,C,1.1476283034994594e-08,29,2.4528508220100775e-05,(,1.0864288924494758e-05,3168
12453,18,35,6.44249957986176e-05,C,1.2273225138415e-06,33,0.9747135639190674,O,0.9789949655532837,3168
12454,10,12,7.004537228016972e-11,C,9.15380401686483e-13,10,7.004537228016972e-11,(,0.0,3169
12455,19,22,9.576222453899774e-11,C,3.420089732253384e-13,16,4.12633482937963e-10,N,1.2976858476676512e-10,3169
12456,24,26,8.592467565904371e-06,C,0.4989730417728424,23,0.4989730417728424,C,0.0,3169
12457,36,38,0.002913628937676549,C,1.2942990906594787e-05,26,0.9072271585464478,),0.0,3169
12458,10,17,0.0015656185569241643,C,0.0005850911256857216,15,0.35108134150505066,O,0.3874150514602661,3170
12459,19,22,1.2647539536937008e-13,S,1.0127054056452423e-10,18,1.0127054056452423e-10,S,2.7771554892178866e-15,3170
12460,23,26,4.8808321174585636e-15,),7.666903419230967e-19,23,4.8808321174585636e-15,(,1.8757339889744874e-18,3170
12461,7,9,9.916216292538138e-09,C,1.159171105769019e-07,6,1.159171105769019e-07,C,0.0,3171
12462,22,27,3.184901344391311e-13,C,3.3376950427663546e-14,17,0.4916220009326935,=,4.527203333075186e-18,3171
12463,29,32,6.543383284279286e-18,C,1.4246013874937337e-17,17,1.4719852003963751e-07,=,1.673571667651987e-17,3171
12464,10,15,0.0,C,0.0,13,1.0,N,1.0,3172
12465,18,21,1.262296667192686e-08,C,1.1090242058031663e-09,18,1.262296667192686e-08,(,1.5537644504348691e-09,3172
12466,27,29,0.13946525752544403,C,4.595945028995629e-06,25,0.7333371639251709,1,0.0,3172
12467,33,38,1.657111427244562e-11,C,9.165631036263389e-14,21,0.9918323755264282,),1.520849245151279e-11,3172
12468,40,42,1.2918711718157283e-06,C,7.1131589507444914e-09,21,0.5530191659927368,),0.0,3172
12469,17,21,0.0009219817584380507,C,0.000555552018340677,9,0.02993142418563366,2,0.013708225451409817,3173
12470,25,28,2.6259068253153828e-09,C,4.0606002471577085e-07,24,4.0606002471577085e-07,C,1.8041449445505009e-09,3173
12471,31,37,1.5358420569100417e-05,C,3.987090167356655e-06,33,0.6896479725837708,1,0.6912244558334351,3173
12472,6,8,0.00011691864347085357,C,2.4926342234721233e-07,6,0.00011691864347085357,(,0.0,3174
12473,16,19,2.2094204723543953e-06,C,7.248058864206541e-08,16,2.2094204723543953e-06,(,8.60291379467526e-07,3174
12474,23,26,2.00651248459004e-18,C,2.8255510342966163e-16,20,2.5834269077283645e-13,C,1.682474250693377e-19,3174
12475,33,36,0.7310143709182739,C,0.024680867791175842,33,0.7310143709182739,(,1.6087137737486046e-06,3174
12476,17,20,2.4532390777508517e-32,C,3.1946123445549295e-33,5,0.9996441602706909,S,1.9090419461873903e-30,3175
12477,25,27,4.5145294785248014e-20,C,5.4629644704794767e-17,20,0.6715567111968994,),0.0,3175
12478,29,32,2.964196596511037e-11,C,2.9788435607081e-10,22,0.7053634524345398,1,1.5598276142947398e-11,3175
12479,14,20,0.0007972044986672699,C,0.17982234060764313,16,0.3441213369369507,1,0.3483612835407257,3176
12480,23,26,5.609682718343834e-10,C,6.194958283335661e-13,20,3.372362698428333e-06,),3.0700583134729564e-12,3176
12481,33,39,0.0007299510762095451,C,6.75264955063426e-10,36,0.005040502175688744,1,0.00504479231312871,3176
12482,10,13,5.1909658619090845e-14,C,4.392112541717896e-12,7,1.1202937189036533e-10,N,7.041165610635614e-13,3177
12483,15,17,0.05029192566871643,C,0.018498495221138,7,0.12800021469593048,N,0.0,3177
12484,20,23,3.1358495107269846e-06,C,0.0009268259163945913,15,0.6550614237785339,(,2.0423125590696145e-07,3177
12485,30,32,0.0,C,0.0,0,0.0,<bos>,0.0,3177
12486,9,11,0.00021152448607608676,N,0.005104424897581339,6,0.7165653705596924,1,0.0,3178
12487,13,16,1.154340875203986e-27,C,2.1561699791822305e-30,7,5.062875008155444e-27,C,2.752530891315974e-28,3178
12488,22,24,0.0,C,0.0,0,0.0,<bos>,0.0,3178
12489,19,26,0.0,C,0.0,23,1.0,F,1.0,3178
12490,28,31,0.00039567906060256064,C,1.1298401325632312e-08,23,0.9965787529945374,F,0.00018731453747022897,3178
12491,10,13,1.1655754406092456e-06,C,2.3250736891355928e-09,10,1.1655754406092456e-06,(,2.0082506324570204e-08,3179
12492,19,23,9.417374657871846e-10,C,6.607722702334229e-11,11,1.5265077308868058e-05,N,4.4478158933713985e-09,3179
12493,27,30,6.039653221989738e-09,C,6.251446649230274e-08,26,6.251446649230274e-08,C,1.450230957544818e-08,3179
12494,38,41,0.019002767279744148,C,5.961867111103913e-11,36,0.9809972047805786,O,3.3412000426027802e-18,3179
12495,42,44,1.6032781786634587e-06,),7.71879982153223e-08,34,0.8557287454605103,C,0.0,3179
12496,7,10,0.003266936168074608,N,0.03327769786119461,4,0.21833676099777222,C,0.009548346512019634,3180
12497,24,27,0.004352540709078312,C,0.00019713853544089943,24,0.004352540709078312,(,0.002495921216905117,3180
12498,29,32,1.0,N,8.644698845650112e-11,29,1.0,(,4.21327211095853e-16,3180
12499,18,35,1.2039668151331284e-09,C,5.6552980580556935e-15,29,0.9997552037239075,(,0.9999998807907104,3180
12500,37,40,0.6701033711433411,S,0.01799963228404522,37,0.6701033711433411,(,0.0003725292917806655,3180
12501,41,43,0.0029679571744054556,),0.01130756177008152,36,0.8434363007545471,S,0.0,3180
12502,14,17,1.0267323204971035e-06,C,2.8496813683887012e-05,10,0.7190746068954468,C,3.961923411566204e-08,3181
12503,21,23,4.447697938303463e-05,C,0.004644919652491808,14,0.547836422920227,(,0.0,3181
12504,26,29,2.981553658229422e-17,S,9.172882315918243e-15,17,0.3435076177120209,),1.8142761238230226e-18,3181
12505,30,33,9.94716629065806e-08,),3.1906104425161175e-08,14,0.7895479202270508,(,2.3552463517262368e-06,3181
12506,11,15,0.30157271027565,C,0.6552206873893738,10,0.6552206873893738,C,5.1601495215436444e-05,3182
12507,18,21,3.6831211772938785e-15,S,5.520479364438946e-13,17,5.520479364438946e-13,S,9.94200009048641e-15,3182
12508,22,25,1.0836373576239566e-06,),1.4607461480409256e-06,21,1.4607461480409256e-06,),9.934185527527006e-07,3182
12509,34,38,0.44398602843284607,C,0.12565478682518005,34,0.44398602843284607,(,0.0001628133759368211,3182
12510,40,42,0.05058635398745537,C,0.03082485869526863,27,0.12540964782238007,1,0.0,3182
12511,6,8,0.01798430271446705,C,0.9388552904129028,5,0.9388552904129028,C,0.0,3183
12512,20,23,2.8061006912784685e-20,C,1.9239387663516277e-18,17,0.9900392889976501,C,1.4574947402879438e-31,3183
12513,30,33,1.4638276632897989e-21,C,1.420878266594686e-25,17,0.741186261177063,C,7.898025044078849e-29,3183
12514,34,36,4.259660065362257e-39,),0.0,16,0.9080912470817566,=,0.0,3183
12515,3,5,1.4332583977626899e-31,C,0.0,3,1.4332583977626899e-31,(,0.0,3184
12516,6,8,4.3178683739597545e-08,),8.68015092692076e-07,1,4.4525946577778086e-05,C,0.0,3184
12517,11,14,4.371769439515116e-12,C,3.657476665280823e-12,11,4.371769439515116e-12,(,1.9825935598100086e-12,3184
12518,18,21,2.7162709727274843e-15,C,2.0408932248187905e-13,16,5.111796402834656e-13,C,2.9590647084866938e-15,3184
12519,26,28,6.68014532578809e-11,C,1.4074767826915968e-12,22,0.9220203161239624,N,0.0,3184
12520,11,13,7.55290345516044e-20,C,2.6965255115612985e-12,1,0.9999924898147583,S,0.0,3185
12521,16,19,5.0447437893730296e-11,C,3.1819470669436356e-11,1,0.9975972771644592,S,2.990410002956523e-12,3185
12522,23,25,3.458116822410706e-12,C,3.3832350865860406e-18,21,3.170882667546948e-09,1,0.0,3185
12523,28,30,0.0,C,0.0,24,1.0,F,0.0,3185
12524,4,6,0.19248364865779877,S,0.11661604046821594,2,0.3998888432979584,=,0.0,3186
12525,7,10,1.1564731117186255e-10,),1.972664920302236e-09,8,3.263362557959226e-08,=,3.263362557959226e-08,3186
12526,18,23,0.00020549577311612666,C,0.00011384434765204787,3,0.9770609736442566,S,0.0007075712783262134,3186
12527,28,30,0.036989081650972366,C,0.001622645417228341,28,0.036989081650972366,(,0.0,3186
12528,32,35,9.71174245023576e-07,C,9.677491874526822e-08,33,4.079137397638988e-06,=,4.079137397638988e-06,3186
12529,8,11,3.232002610421142e-14,C,1.106878515032923e-14,3,4.697247590890186e-10,C,8.63842282211244e-14,3187
12530,16,19,1.7188780306325209e-15,C,5.287416427518163e-21,14,6.089675611649012e-15,1,1.8023574686282869e-16,3187
12531,28,30,0.1455470472574234,C,0.0006811986095272005,22,0.6120541095733643,2,0.0,3187
12532,3,5,1.4332583977626899e-31,C,0.0,3,1.4332583977626899e-31,(,0.0,3188
12533,6,8,4.3178683739597545e-08,),8.68015092692076e-07,1,4.4525946577778086e-05,C,0.0,3188
12534,10,13,2.173785122130991e-38,C,7.174788267189496e-41,11,8.108431462277518e-35,=,8.108431462277518e-35,3188
12535,22,24,0.04446973651647568,C,0.039833568036556244,22,0.04446973651647568,(,0.0,3188
12536,26,30,2.1396758063257915e-12,C,3.0076912098039865e-13,19,0.7848208546638489,C,4.1492752645476706e-17,3188
12537,32,35,3.580557859095279e-06,S,3.933345169571112e-07,32,3.580557859095279e-06,(,4.832982654079387e-07,3188
12538,36,38,7.964785744486455e-27,),3.416105825636515e-30,17,0.8380666375160217,=,0.0,3188
12539,16,20,0.0,C,0.0,7,0.9998874664306641,O,0.0,3189
12540,22,25,6.100205632220545e-20,C,4.7700739232966315e-21,7,0.9951730370521545,O,2.4525028706177134e-21,3189
12541,32,35,5.8550928862255436e-12,C,8.07459741430927e-12,25,0.9854651093482971,),1.1128122984657945e-16,3189
12542,42,46,0.04073415696620941,C,0.0012480947189033031,44,0.07069040834903717,N,0.07086881250143051,3189
12543,12,14,0.0,C,0.0,1,0.9977807402610779,C,0.0,3190
12544,17,20,3.0734174750589056e-37,C,1.2596187877098768e-33,7,0.9974269270896912,N,1.1472649129987712e-38,3190
12545,28,33,0.0028607991989701986,C,9.735522326081991e-05,12,0.7524142265319824,(,0.00019983723177574575,3190
12546,35,38,0.0,C,0.0,20,0.961648166179657,),0.0,3190
12547,19,23,2.930264809009736e-13,C,7.310841317639642e-15,14,0.5221323370933533,=,6.5687492947511075e-19,3191
12548,25,28,2.703605553233827e-34,C,1.1492400888667284e-29,14,0.9259337782859802,=,7.021254160166669e-37,3191
12549,4,6,0.23616456985473633,C,0.029575705528259277,4,0.23616456985473633,(,0.0,3192
12550,15,20,0.04030655324459076,C,0.006036913953721523,7,0.08721651881933212,N,0.030393365770578384,3192
12551,22,25,3.9944911086764284e-19,C,4.0315986894494987e-19,20,2.4190723637056903e-16,),4.124055639194877e-20,3192
12552,34,39,0.002568191383033991,C,0.001269706292077899,25,0.303567111492157,),9.553271229378879e-05,3192
12553,10,13,5.1909658619090845e-14,C,4.392112541717896e-12,7,1.1202937189036533e-10,N,7.041165610635614e-13,3193
12554,22,26,0.48371773958206177,C,0.24092823266983032,22,0.48371773958206177,(,0.003130698576569557,3193
12555,28,31,1.2334469370183916e-29,C,9.886535645209159e-34,29,2.829905377202624e-26,=,2.829905377202624e-26,3193
12556,34,36,0.7712181806564331,C,0.055750031024217606,34,0.7712181806564331,(,0.0,3193
12557,10,13,5.1909658619090845e-14,C,4.392112541717896e-12,7,1.1202937189036533e-10,N,7.041165610635614e-13,3194
12558,23,29,1.981926407440399e-23,C,2.4117913875081653e-23,19,0.36641407012939453,C,4.301435884687137e-30,3194
12559,31,33,0.003318996634334326,C,0.004530624952167273,15,0.4615650177001953,N,0.0,3194
12560,7,10,5.193375026898983e-13,C,8.592641030126524e-14,5,3.481040542624436e-12,1,1.3307534327960946e-12,3195
12561,17,20,2.6740435714600608e-06,S,2.809695160976844e-06,15,7.0756409513705876e-06,1,1.8356611369840792e-11,3195
12562,21,24,0.0004711484652943909,),0.0008978727273643017,15,0.3319542109966278,1,0.00040322032873518765,3195
12563,31,33,5.304721639731724e-07,N,0.00010182477126363665,26,0.5322504043579102,1,0.0,3195
12564,9,12,2.1510356873477576e-06,C,8.239889837113878e-08,10,0.0733831450343132,S,0.0733831450343132,3196
12565,15,18,1.8899105498348945e-06,C,6.914914365552249e-07,16,3.803342769970186e-05,=,3.803342769970186e-05,3196
12566,26,31,0.24275703728199005,C,0.021049730479717255,23,0.3876842260360718,C,0.000894152675755322,3196
12567,6,8,0.01798430271446705,C,0.9388552904129028,5,0.9388552904129028,C,0.0,3197
12568,18,25,7.302410269320028e-16,C,4.123228008802866e-17,22,3.042598725050416e-13,2,3.6904908382734414e-13,3197
12569,29,32,0.04558287933468819,C,0.006440423894673586,27,0.6299042701721191,O,0.001372554455883801,3197
12570,40,43,1.7698904840017927e-15,C,3.5492492015496675e-18,15,0.686041533946991,=,9.11126778408225e-14,3197
12571,16,19,9.923411805220765e-19,C,4.41573578244999e-18,12,9.46156433201395e-08,O,1.2477749052302118e-17,3198
12572,28,32,4.896721961245021e-08,C,2.44302200691493e-09,23,0.6971228122711182,1,5.617000198299138e-10,3198
12573,14,18,8.802338561508805e-05,C,0.005456617102026939,2,0.19092538952827454,O,1.740666107252764e-06,3199
12574,20,23,1.4136298908108755e-41,C,2.059908742557481e-43,21,3.573278573903911e-37,=,3.573278573903911e-37,3199
12575,27,33,0.9955676198005676,1,1.807844455470331e-06,27,0.9955676198005676,(,8.35634273244068e-05,3199
12576,40,42,5.390690785134211e-05,C,0.0003149165422655642,36,0.6244152188301086,=,0.0,3199
12577,15,18,0.013178961351513863,C,0.0035731953103095293,13,0.030115345492959023,O,0.0039023158606141806,3200
12578,20,23,2.324003186074397e-12,C,2.910762963992397e-09,13,2.4736602881603176e-06,O,5.624192382430379e-14,3200
12579,33,37,1.8951322733329334e-09,C,6.680844766293603e-10,23,0.9707461595535278,),1.2765859480623476e-07,3200
12580,4,6,0.018107226118445396,C,0.004798540845513344,4,0.018107226118445396,(,0.0,3201
12581,14,20,2.395414349153699e-26,C,3.434805055624763e-28,18,5.252060505250844e-12,1,5.252060505250844e-12,3201
12582,24,27,8.15461547380554e-21,C,2.727136155923081e-19,19,0.024843957275152206,F,1.4332228893930996e-20,3201
12583,34,36,8.066428433647707e-31,C,3.548269880470799e-40,34,8.066428433647707e-31,(,0.0,3201
12584,15,19,5.7925321683103955e-21,C,7.565426051368845e-25,17,8.918920002543018e-08,=,8.918920002543018e-08,3202
12585,21,24,4.868797631729649e-08,S,3.1713142334410804e-07,20,3.1713142334410804e-07,S,7.833556581182677e-10,3202
12586,25,28,2.2252017970458837e-06,),4.993978564016288e-07,4,0.008414390496909618,C,1.2379709914966952e-05,3202
12587,12,15,3.3653594755378435e-07,N,5.448626689030789e-05,10,0.9611003398895264,C,1.869996246739447e-08,3203
12588,22,25,1.6304652398178854e-14,C,2.7005948148586407e-17,22,1.6304652398178854e-14,(,3.017789070104374e-19,3203
12589,36,40,4.432399814447136e-33,C,2.645115363852804e-38,18,0.9988881945610046,1,2.5619864937860697e-35,3203
12590,43,45,5.388698931518832e-10,C,3.6370845224453774e-10,18,0.56706702709198,1,0.0,3203
12591,7,9,6.729480677808127e-15,C,2.5767513055457818e-15,1,2.5421268009476888e-14,Cl,0.0,3204
12592,17,20,6.02209726530134e-10,C,4.1834140318552926e-11,18,4.964559874309771e-09,=,4.964559874309771e-09,3204
12593,31,33,7.339020363650306e-11,C,1.3273556476178783e-08,17,0.9925180673599243,(,0.0,3204
12594,3,5,2.496328703577538e-15,N,0.0003893437096849084,1,0.999484658241272,F,0.0,3205
12595,7,10,7.391690718334184e-16,C,6.51868813796376e-17,1,0.9999984502792358,F,2.9577283022541633e-15,3205
12596,18,24,8.828695413631849e-11,C,2.052109697447957e-11,1,0.9999485015869141,F,2.8157219611468776e-11,3205
12597,27,30,0.0011585245374590158,C,5.597908602794632e-05,1,0.004556157626211643,F,7.522715168306604e-05,3205
12598,32,34,0.06924885511398315,C,0.2282051146030426,31,0.2282051146030426,C,0.0,3205
12599,3,5,1.4332583977626899e-31,C,0.0,3,1.4332583977626899e-31,(,0.0,3206
12600,8,11,2.9711424431866362e-09,C,1.2139191041260489e-10,6,8.954335939392877e-09,N,1.394308446478476e-09,3206
12601,18,20,0.3811032176017761,C,0.6020381450653076,17,0.6020381450653076,C,0.0,3206
12602,21,23,1.2763177437591366e-05,),0.663318395614624,20,0.663318395614624,),0.0,3206
12603,15,25,0.16748708486557007,C,9.195068173539767e-07,18,0.7490889430046082,(,0.832506000995636,3206
12604,14,20,5.3259456763044e-05,C,3.0124367640382843e-06,8,0.0014454431366175413,2,0.0011870699236169457,3207
12605,27,31,0.00011549522605491802,C,2.9355041988310404e-06,29,0.0006600269698537886,=,0.0008076266385614872,3207
12606,39,44,1.244917724750707e-32,C,1.3205898429771057e-33,23,1.0,O,3.6394363640703705e-27,3207
12607,7,10,3.1415436296811095e-06,C,6.534365184052149e-06,8,0.3366740345954895,O,0.3366740345954895,3208
12608,20,23,1.7438038349750889e-40,C,2.2114350225054108e-34,17,0.9999958276748657,C,0.0,3208
12609,32,36,2.0645924206363908e-11,C,4.3070890820909313e-13,17,0.9878002405166626,C,1.4576774303668577e-13,3208
12610,2,4,5.941717251675346e-14,C,3.613308963317918e-19,2,5.941717251675346e-14,(,0.0,3209
12611,13,15,0.0,C,0.0,0,0.0,<bos>,0.0,3209
12612,23,25,0.0,C,0.0,0,0.0,<bos>,0.0,3209
12613,28,30,0.0,C,0.0,24,1.8861725873592613e-27,F,0.0,3209
12614,4,6,6.658976580288651e-37,C,1.401298464324817e-45,4,6.658976580288651e-37,(,0.0,3210
12615,16,19,1.4568408709819962e-15,C,1.548768828179094e-18,5,1.580350162799088e-13,Br,9.16311877889348e-16,3210
12616,28,30,4.0518586749693775e-12,C,2.0187074668137628e-12,5,0.9998801946640015,Br,0.0,3210
12617,3,5,1.4332583977626899e-31,C,0.0,3,1.4332583977626899e-31,(,0.0,3211
12618,9,12,8.801779707544712e-29,C,1.270732526967717e-30,10,6.078147274673647e-28,=,6.078147274673647e-28,3211
12619,14,16,3.122862040072505e-07,C,1.3984534064093168e-07,14,3.122862040072505e-07,(,0.0,3211
