,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
12391,24,36,3.825912503474527e-11,N,6.835454240388533e-15,33,1.3584530833554709e-08,c,1.373898506074056e-08,3524
12392,8,40,1.0848104099042688e-13,c,1.9030838103312187e-14,36,3.306441612949129e-06,),3.470711135378224e-06,3524
12393,3,6,2.2311976675519067e-25,C,2.327981174522396e-37,3,2.2311976675519067e-25,(,3.3957158887062476e-31,3525
12394,30,32,1.8489833255044434e-29,c,3.4055749949254643e-31,24,3.231380029325698e-29,-,0.0,3525
12395,12,36,1.224514196637716e-12,c,1.363651352210768e-13,24,0.00016195749049074948,-,0.00017416152695659548,3525
12396,11,14,0.0,C,0.0,12,2.802596928649634e-45,=,2.802596928649634e-45,3526
12397,21,23,0.001983782509341836,C,1.3404667598138076e-08,21,0.001983782509341836,(,0.0,3526
12398,19,25,1.37434907898637e-08,c,2.295795331619388e-09,21,0.3945463299751282,(,0.3945472240447998,3526
12399,8,29,2.670985654873448e-09,c,9.589750105121198e-10,26,0.10541830211877823,[nH],0.12765651941299438,3526
12400,12,16,1.168572733809535e-18,c,5.806154470857242e-23,14,3.960038408301614e-10,#,3.960038408301614e-10,3527
12401,5,20,1.2146282868386038e-09,N,5.155334292794578e-07,14,1.201334180223057e-05,#,1.2971820979146287e-05,3527
12402,22,25,4.468488569008263e-40,C,1.5261429471084437e-39,21,1.5261429471084437e-39,C,1.2500703340548828e-40,3527
12403,3,12,2.743294822227749e-21,C,8.952904844565753e-23,10,9.432770298190007e-08,n,9.432771008732743e-08,3528
12404,14,16,2.526439402572578e-06,N,0.003949555568397045,12,0.4282197058200836,),0.0,3528
12405,18,21,1.1345495357640839e-23,C,8.122965427654987e-24,19,1.727673224471865e-23,=,1.727673224471865e-23,3528
12406,31,33,0.00019410278764553368,C,2.5121962288210398e-09,31,0.00019410278764553368,(,0.0,3528
12407,34,36,8.919871033474542e-16,),1.7000720357309915e-14,33,1.7000720357309915e-14,),0.0,3528
12408,29,38,1.2511080030387146e-15,c,2.4487669989079093e-14,36,7.972585807682064e-13,),1.0373346062339528e-12,3528
12409,9,11,7.143950390091355e-24,C,2.3562423977916203e-28,9,7.143950390091355e-24,(,0.0,3529
12410,12,14,1.42141604730369e-16,),8.944677452126068e-16,11,8.944677452126068e-16,),0.0,3529
12411,5,16,1.668010807210646e-36,C,1.0750313402791413e-37,12,2.092577773580147e-28,(,2.871240157521899e-28,3529
12412,22,24,3.1769558771904682e-12,c,1.2066938900064395e-17,22,3.1769558771904682e-12,(,0.0,3529
12413,9,12,1.278242354169412e-25,C,4.683116831529077e-31,10,1.2826177275246578e-19,=,1.2826177275246578e-19,3530
12414,14,16,0.051006436347961426,N,0.013597611337900162,14,0.051006436347961426,(,0.0,3530
12415,6,31,5.637631745984695e-13,c,3.413427580954004e-13,29,0.00013208606105763465,2,0.0001321022427873686,3530
12416,6,9,1.1762467131245619e-34,C,4.970206668578192e-39,7,2.104608997757423e-29,=,2.104608997757423e-29,3531
12417,3,19,3.872686342593181e-34,C,2.417247922439464e-37,17,6.3682355363114895e-22,1,6.3682355363114895e-22,3531
12418,3,5,0.08516626060009003,C,0.07320992648601532,3,0.08516626060009003,(,0.0,3532
12419,8,11,9.006361121041148e-19,C,1.174552751153932e-25,9,1.1612605713454908e-14,=,1.1612605713454908e-14,3532
12420,16,27,9.262288341647426e-32,n,5.158274593781173e-30,25,6.744223328147969e-25,2,6.745892262000577e-25,3532
12421,6,9,1.1762467131245619e-34,C,4.970206668578192e-39,7,2.104608997757423e-29,=,2.104608997757423e-29,3533
12422,3,17,2.0216030997659284e-13,C,4.195382986870756e-15,15,0.0017247505020350218,o,0.0017247521318495274,3533
12423,19,22,1.0140266896324344e-19,C,7.155419906373983e-20,19,1.0140266896324344e-19,(,1.0198386387126254e-25,3533
12424,3,5,0.09494168311357498,N,0.15785928070545197,2,0.15785928070545197,N,0.0,3534
12425,7,10,7.23298421156926e-10,C,1.041463269790821e-11,7,7.23298421156926e-10,(,3.5548372578908527e-10,3534
12426,19,21,4.193547294420489e-17,c,9.34347899327744e-18,12,1.7800637943906142e-14,N,0.0,3534
12427,23,25,3.361162904320292e-39,c,5.359800939740595e-33,22,5.359800939740595e-33,c,0.0,3534
12428,13,28,1.1853868225403718e-15,N,7.80173672112203e-15,23,1.6850784959387966e-05,(,1.6852112821652554e-05,3534
12429,30,32,1.6996275462588528e-06,S,4.575744696921902e-06,29,4.575744696921902e-06,S,0.0,3534
12430,33,36,2.2504140087497212e-17,),2.1490378496326404e-19,29,5.232090089709801e-17,S,3.752131648218881e-20,3534
12431,7,9,0.00029338113381527364,n,0.9990991353988647,6,0.9990991353988647,n,0.0,3535
12432,19,22,1.9710474300892872e-13,C,1.745253895456191e-15,19,1.9710474300892872e-13,(,1.235594404027339e-14,3535
12433,4,6,0.00020673483959399164,C,2.8329598666942957e-09,4,0.00020673483959399164,(,0.0,3536
12434,13,16,3.2495005794643796e-22,c,2.0176655929792558e-25,8,1.0444655557106941e-10,n,3.514969061031313e-22,3536
12435,26,28,1.2811093806348699e-15,c,3.9727888620833633e-20,26,1.2811093806348699e-15,(,0.0,3536
12436,4,19,6.344970122224014e-13,C,9.160449227505266e-14,17,0.9930693507194519,o,0.993070125579834,3537
12437,25,27,5.900059629228294e-13,c,1.7649172359311075e-15,25,5.900059629228294e-13,(,0.0,3537
12438,6,8,0.0038038769271224737,C,0.0023608000483363867,6,0.0038038769271224737,(,0.0,3538
12439,13,16,1.258364216660487e-15,C,9.955984109791572e-19,14,1.3784617978324087e-12,=,1.3784617978324087e-12,3538
12440,26,29,1.368809037470553e-13,C,1.1677856896546643e-15,27,9.922129090567111e-11,=,9.922129090567111e-11,3538
12441,23,38,6.706371924941135e-15,c,5.1980767537938656e-17,3,0.0011969385668635368,1,1.259997134184232e-05,3538
12442,11,41,7.085822351350449e-20,N,9.295870943994196e-17,37,9.693699212220963e-07,3,9.693713991509867e-07,3538
12443,12,15,5.718708841998829e-39,C,4.0637655465419695e-44,13,1.5565590565057517e-31,=,1.5565590565057517e-31,3539
12444,8,29,1.6891302592747515e-11,c,4.297534550445903e-12,27,2.731647327891551e-05,n,3.078163354075514e-05,3539
12445,16,19,1.5244812587322278e-14,S,7.918743705204179e-08,15,7.918743705204179e-08,S,8.152635869040987e-18,3540
12446,20,23,1.8672171305924883e-18,),1.1802091205026382e-22,21,5.9114780940637956e-18,=,5.9114780940637956e-18,3540
12447,29,31,7.136088386872075e-10,c,2.0027716464421363e-12,29,7.136088386872075e-10,(,0.0,3540
12448,13,35,2.0849629599303983e-14,c,3.5451092287582886e-16,30,0.00019787176279351115,Cl,0.00021577667212113738,3540
12449,7,39,1.2552382244734872e-08,c,3.2301565866532655e-09,37,0.06643848121166229,o,0.07165690511465073,3540
12450,5,8,1.2708339346109711e-23,C,3.721995973368396e-27,6,1.4001695732881286e-23,=,1.4001695732881286e-23,3541
12451,14,16,5.296999007940922e-31,c,4.117221861000849e-33,14,5.296999007940922e-31,(,0.0,3541
12452,22,25,2.0345403167781233e-15,C,1.865462927698095e-21,23,8.601556898929323e-15,=,8.601556898929323e-15,3541
12453,29,31,4.582763855898175e-12,C,1.0,28,1.0,C,0.0,3541
12454,32,34,0.0058663152158260345,),1.537585922051221e-05,28,0.8180201649665833,C,0.0,3541
12455,8,11,4.915252602632141e-21,C,4.6099573637624375e-20,9,1.239864251330001e-19,=,1.239864251330001e-19,3542
12456,20,22,8.28312367155172e-14,N,5.1816946566862754e-11,19,5.1816946566862754e-11,N,0.0,3542
12457,18,24,2.5318249718964125e-09,c,5.658821935344838e-13,19,0.9999955892562866,N,0.9999995827674866,3542
12458,6,28,4.2195439850511995e-12,c,4.3249721837744504e-13,26,0.0022134361788630486,n,0.0022504248190671206,3542
12459,30,32,3.1136107736529084e-06,c,5.51768607692793e-07,27,0.00038013115408830345,2,0.0,3542
12460,4,7,1.181961780107422e-22,C,1.1825528088368283e-29,5,1.7594525175931295e-22,=,1.7594525175931295e-22,3543
12461,13,16,1.646565692681179e-07,C,7.078177291248294e-14,13,1.646565692681179e-07,(,5.268509517541986e-10,3543
12462,23,26,2.64032252061952e-07,c,1.7357745463186802e-08,20,4.208634709357284e-05,1,1.9179102309863083e-05,3543
12463,28,31,2.6924679152884323e-10,c,1.6960327239856632e-11,29,1.2073646971089147e-08,O,1.2073646971089147e-08,3543
12464,3,5,0.08516626060009003,C,0.07320992648601532,3,0.08516626060009003,(,0.0,3544
12465,12,15,8.276802801992901e-30,C,1.60338839270519e-36,13,8.247892003149124e-17,=,8.247892003149124e-17,3544
12466,10,13,4.411125423812367e-32,C,3.712982705862931e-39,11,1.1192436273406534e-20,=,1.1192436273406534e-20,3545
12467,17,20,5.2764126635492205e-22,C,1.7738952290179846e-29,18,8.861841335653742e-16,=,8.861841335653742e-16,3545
12468,28,30,0.000990015105344355,C,6.552108402502199e-07,28,0.000990015105344355,(,0.0,3545
12469,31,33,2.570352784780905e-13,),4.225156466017288e-13,30,4.225156466017288e-13,),0.0,3545
12470,26,35,1.0966105801202275e-09,c,5.531485269827385e-10,33,4.93576294502418e-07,),1.0922418596237549e-06,3545
12471,7,39,4.131990617581771e-15,c,4.818894315498251e-16,36,1.4262729564507026e-05,n,1.4265597201301716e-05,3545
12472,15,17,7.130839071249233e-20,c,4.5691222988030866e-15,13,0.0010707807959988713,o,0.0,3546
12473,8,29,2.998166825918247e-09,c,7.454519779237501e-10,27,0.0036186708603054285,n,0.003639815840870142,3546
12474,6,15,0.44219109416007996,C,7.156511827588474e-09,6,0.44219109416007996,(,0.024263912811875343,3547
12475,22,24,1.016274064902234e-09,c,1.3227468009802124e-08,16,0.009493188001215458,S,0.0,3547
12476,12,15,8.880237175798431e-34,C,2.477639738408409e-38,13,4.162969315683439e-28,=,4.162969315683439e-28,3548
12477,25,28,2.908840315285488e-06,c,3.229892464595707e-10,25,2.908840315285488e-06,(,3.160608663677067e-09,3548
12478,7,34,8.284028281563564e-16,c,1.1616976138764944e-16,32,0.3058471083641052,O,0.3058471083641052,3548
12479,7,11,5.5115840900813635e-22,c,2.8811032388123727e-24,9,3.891637788910884e-06,#,3.891637788910884e-06,3549
12480,21,24,3.2418169803415247e-19,C,5.290407832499407e-19,22,5.824813067723802e-15,=,5.824813067723802e-15,3549
12481,30,32,2.1151546226311213e-12,C,2.2140282500155567e-14,9,0.9999960660934448,#,0.0,3549
12482,13,16,5.352960133720801e-42,C,2.620658616163891e-28,12,2.620658616163891e-28,C,6.773333631288365e-32,3550
12483,21,24,4.318240826250985e-05,c,2.0722199067790825e-08,21,4.318240826250985e-05,(,7.86402597441338e-06,3550
12484,27,30,2.3059788800683378e-10,c,4.860906937923827e-14,24,1.8318223737878725e-06,),3.817916122139664e-11,3550
12485,7,9,0.0223311148583889,c,0.019786491990089417,5,0.1249210387468338,o,0.0,3551
12486,14,17,1.1874312434072734e-35,C,3.937648684752736e-43,15,2.5965381642858864e-35,=,2.5965381642858864e-35,3551
12487,26,29,7.524972753424268e-42,C,7.117164408051162e-37,27,5.583568044363126e-33,=,5.583568044363126e-33,3551
12488,3,5,0.08516626060009003,C,0.07320992648601532,3,0.08516626060009003,(,0.0,3552
12489,15,18,6.602857570321849e-19,C,3.003135565552997e-19,15,6.602857570321849e-19,(,1.1307866692461797e-22,3552
12490,25,34,2.0976905517526068e-39,c,1.604626871498348e-41,32,2.1828898752573878e-05,n,2.182903881475795e-05,3552
12491,11,38,1.0392876548873041e-16,c,4.5140099677410875e-17,33,1.4792962410581367e-09,3,3.3627962636728626e-09,3552
12492,6,8,0.003922644536942244,n,0.8588197827339172,5,0.8588197827339172,n,0.0,3553
12493,16,19,1.6594888401750891e-19,S,1.5082161217418907e-21,16,1.6594888401750891e-19,(,1.024100213234049e-24,3553
12494,20,23,7.175370145655569e-21,),2.3798918545437234e-28,20,7.175370145655569e-21,(,1.2379583835778262e-21,3553
12495,14,31,1.0982205044048815e-28,c,1.1352807746942616e-26,28,0.9974104762077332,C,0.9974104762077332,3553
12496,13,16,3.3468369274910243e-22,S,3.304971056887212e-21,12,3.304971056887212e-21,S,9.309606387497686e-26,3554
12497,17,20,1.3673072872098054e-30,),2.802596928649634e-44,17,1.3673072872098054e-30,(,8.304109945716158e-34,3554
12498,33,35,5.802495203072189e-12,c,1.1398225723553943e-21,12,0.003357640001922846,S,0.0,3554
12499,26,38,4.03686112315782e-12,c,2.319182606375092e-12,36,0.00042892989586107433,o,0.00043843433377332985,3554
12500,4,13,1.5510093480820136e-13,C,2.1784293187149424e-14,10,0.11350050568580627,[nH],0.11350051313638687,3555
12501,19,22,2.6394112589978036e-12,C,6.555930456118858e-17,19,2.6394112589978036e-12,(,3.76071024229532e-15,3555
12502,24,34,4.442951784255911e-09,N,6.347549708074496e-10,32,0.00077646947465837,C,0.0007831055554561317,3555
12503,5,8,1.2708339346109711e-23,C,3.721995973368396e-27,6,1.4001695732881286e-23,=,1.4001695732881286e-23,3556
12504,14,16,5.296999007940922e-31,c,4.117221861000849e-33,14,5.296999007940922e-31,(,0.0,3556
12505,22,25,2.0345403167781233e-15,C,1.865462927698095e-21,23,8.601556898929323e-15,=,8.601556898929323e-15,3556
12506,29,32,1.0906356928686023e-09,C,1.3501904736556326e-18,29,1.0906356928686023e-09,(,4.125696908673787e-14,3556
12507,11,20,1.677356704021804e-05,N,4.245811578584835e-05,18,0.004252586979418993,n,0.0043403226882219315,3557
12508,4,24,2.2400516996867736e-09,C,5.309308223101772e-13,21,2.4884375307010487e-05,C,2.648086410772521e-05,3557
12509,12,23,6.93760370332197e-14,c,1.0566544248738138e-13,20,4.2076837303284265e-07,2,4.2304068870180345e-07,3558
12510,4,27,5.009248224552287e-13,C,2.7860010542860632e-15,20,0.019785024225711823,2,0.026254259049892426,3558
12511,7,9,0.0,c,0.0,0,0.0,<bos>,0.0,3559
12512,13,16,4.851374407816139e-22,S,7.1641413835681e-25,13,4.851374407816139e-22,(,6.90100174166682e-24,3559
12513,17,20,1.648879397278015e-14,),1.2641351522189846e-19,17,1.648879397278015e-14,(,5.943096983643129e-15,3559
12514,27,30,3.005076082726702e-24,C,3.5033310335674805e-25,27,3.005076082726702e-24,(,7.017428046338965e-26,3559
12515,11,33,8.549316537260973e-22,c,5.760619526141712e-23,22,1.2405565463780022e-09,2,1.2499116186504011e-09,3559
12516,6,9,1.1762467131245619e-34,C,4.970206668578192e-39,7,2.104608997757423e-29,=,2.104608997757423e-29,3560
12517,17,19,4.0755119812274643e-07,n,9.956465510185808e-05,16,9.956465510185808e-05,n,0.0,3560
12518,3,22,3.83155694672066e-11,C,2.7649341149960094e-12,20,0.0006180383497849107,n,0.0010277597466483712,3560
12519,28,30,3.955663092918185e-31,c,2.002907598035918e-36,28,3.955663092918185e-31,(,0.0,3560
12520,3,6,1.7012948326768547e-18,C,4.952652111508218e-28,3,1.7012948326768547e-18,(,3.3692249261989414e-24,3561
12521,17,20,3.9351012310504915e-25,C,1.6160375848325e-29,18,9.506777681085209e-18,=,9.506777681085209e-18,3561
12522,13,36,4.3833391777381436e-11,c,5.225522705515351e-13,33,0.013881608843803406,[nH],0.013888590037822723,3561
12523,12,14,1.5159826383592465e-14,N,0.24834725260734558,5,0.751628577709198,n,0.0,3562
12524,20,22,2.7400690317425288e-17,c,3.17487602442266e-17,17,2.703664375713899e-11,1,0.0,3562
12525,11,14,8.615497537755033e-26,C,1.7204055716939864e-31,12,1.14676250395738e-17,=,1.14676250395738e-17,3563
12526,19,22,2.773199582414172e-20,C,4.726630219810762e-20,20,1.4147151061304902e-14,=,1.4147151061304902e-14,3563
12527,24,27,4.2564285429591564e-11,N,1.1077030785677788e-11,16,0.0019253854406997561,2,1.271520120639004e-14,3563
12528,7,30,2.2922443735078502e-15,c,2.9861638335682006e-14,26,0.19211898744106293,C,0.1963406354188919,3563
12529,7,9,0.02966504916548729,c,0.06683766096830368,6,0.06683766096830368,c,0.0,3564
12530,14,17,2.323443562926947e-33,C,1.536050799874483e-37,15,2.4874629645047995e-21,=,2.4874629645047995e-21,3564
12531,19,21,0.09893891960382462,C,2.130964639945887e-05,19,0.09893891960382462,(,0.0,3564
12532,28,30,0.00029124243883416057,c,0.002461783355101943,25,0.048259519040584564,n,0.0,3564
12533,11,33,2.7865473058337475e-14,c,2.4815093962972032e-14,31,0.0011937040835618973,s,0.0011937622912228107,3564
12534,4,19,3.8626909830419276e-12,C,4.3519181314177757e-13,16,0.0004710415960289538,2,0.0005907214363105595,3565
12535,25,31,6.457705126194924e-08,N,2.0393697752751905e-07,27,0.0001565261627547443,2,0.0002631107345223427,3565
12536,4,15,1.2371135227340346e-09,C,1.2424926365550704e-10,13,0.04163094609975815,n,0.041645921766757965,3566
12537,11,14,0.0,C,0.0,12,6.021991588372956e-37,=,6.021991588372956e-37,3567
12538,18,21,1.666760787333352e-25,C,8.917441572001956e-34,19,6.729239187391376e-18,=,6.729239187391376e-18,3567
12539,25,28,2.2168362330571317e-16,C,1.2071180351373321e-16,26,2.9397090317573316e-10,=,2.9397090317573316e-10,3567
12540,30,32,0.041282281279563904,C,0.0013544338289648294,30,0.041282281279563904,(,0.0,3567
12541,33,35,1.0935854334093165e-05,),6.888745701871812e-05,32,6.888745701871812e-05,),0.0,3567
12542,8,37,2.8801161455760393e-09,c,1.5077682158359806e-10,34,5.374996021600964e-07,C,1.301129259445588e-06,3567
12543,16,19,1.1784198375570129e-20,C,4.3433204693854336e-23,17,3.8249051753018286e-15,=,3.8249051753018286e-15,3568
12544,26,31,2.1306185260527855e-07,c,1.0612457267303408e-16,29,2.9485846653187764e-07,1,2.9637303100571444e-07,3568
12545,18,20,7.999107044535307e-16,c,2.3446735953605233e-15,17,2.3446735953605233e-15,c,0.0,3569
12546,11,24,2.091563874273561e-05,c,1.3423257883005135e-07,9,0.028598692268133163,s,0.0009758796077221632,3569
12547,4,27,9.296618586063232e-09,C,1.958167183957471e-09,25,6.019116335664876e-05,n,6.373546784743667e-05,3569
12548,31,34,2.846646529608421e-13,C,2.921142602980986e-13,30,2.921142602980986e-13,C,1.842280736058695e-14,3569
12549,6,8,0.003922644536942244,n,0.8588197827339172,5,0.8588197827339172,n,0.0,3570
12550,17,20,2.810276044234134e-40,C,9.80908925027372e-45,18,2.3598555578074367e-38,=,2.3598555578074367e-38,3570
12551,14,35,1.4825771531385954e-17,c,7.430506367101581e-18,33,7.61238879931625e-07,4,7.612449053340242e-07,3570
12552,6,8,0.039686284959316254,c,0.02741454541683197,3,0.05988052859902382,1,0.0,3571
12553,13,18,0.9925926327705383,N,5.872405836271355e-06,13,0.9925926327705383,(,5.977833694714718e-08,3571
12554,20,23,1.1464158480722955e-19,C,4.315329664984275e-22,13,1.3904167838319692e-18,(,3.485585814391195e-19,3571
12555,11,32,5.856591253627919e-13,c,2.444977869644825e-21,18,1.0,),1.0,3571
12556,3,5,0.08516626060009003,C,0.07320992648601532,3,0.08516626060009003,(,0.0,3572
12557,6,8,0.022454451769590378,),0.03837485983967781,5,0.03837485983967781,),0.0,3572
12558,11,14,2.737974472055052e-28,C,1.7057023708044662e-31,12,3.250733211863022e-19,=,3.250733211863022e-19,3572
12559,18,21,2.6080885599788755e-16,C,3.9207924283650084e-17,18,2.6080885599788755e-16,(,1.909727762068936e-16,3572
12560,27,36,1.6568948361765645e-13,c,2.4089323946512552e-14,34,0.09854394197463989,s,0.09854406863451004,3572
12561,16,19,7.689790729230534e-16,C,2.56531212938782e-10,15,2.56531212938782e-10,C,4.916731470704828e-22,3573
12562,15,18,4.467767382720922e-07,C,6.559280230078457e-09,15,4.467767382720922e-07,(,1.6943561220728043e-08,3574
12563,13,33,3.389418736787775e-07,c,9.555627912050113e-06,31,0.8076711893081665,C,0.8076896071434021,3574
12564,35,38,1.76126221163031e-07,c,2.7069768301912767e-11,35,1.76126221163031e-07,(,1.973325947091098e-10,3574
12565,12,14,7.1311832307296985e-12,c,6.043121732191015e-13,12,7.1311832307296985e-12,(,0.0,3575
12566,4,18,2.3891988121249597e-07,C,5.5572492385635996e-08,13,1.0997940989909694e-05,F,2.4484739697072655e-05,3575
12567,24,34,9.703159093987779e-07,c,2.607982423796784e-06,30,0.10686153918504715,n,0.14788368344306946,3575
12568,4,14,1.5598338050891447e-13,C,2.053938430061431e-15,12,1.0566230230324436e-05,n,1.3247987226350233e-05,3576
12569,21,30,1.1279975028035197e-13,c,6.868873417102683e-14,27,0.3412940800189972,[nH],0.4480710029602051,3576
12570,16,19,2.214780245866129e-14,C,2.90119875272251e-16,17,1.4871190216758645e-12,=,1.4871190216758645e-12,3577
12571,25,27,7.884213847412363e-20,c,4.879178965313019e-21,25,7.884213847412363e-20,(,0.0,3577
12572,14,32,1.7176759039375486e-18,N,5.380265599814385e-18,29,2.0673365854628626e-15,c,3.6213140301656795e-15,3577
12573,7,36,1.080849531503018e-40,c,6.4438850011823145e-40,31,1.0,Cl,1.0,3577
12574,9,12,1.278242354169412e-25,C,4.683116831529077e-31,10,1.2826177275246578e-19,=,1.2826177275246578e-19,3578
12575,15,17,0.021148525178432465,N,0.5218268632888794,14,0.5218268632888794,N,0.0,3578
12576,19,22,6.441164149277362e-22,C,2.509941853301026e-26,20,9.714934373511728e-19,=,9.714934373511728e-19,3578
12577,6,30,1.0908756909670369e-14,c,2.674091061294825e-15,27,0.0005630478844977915,s,0.0005630478844977915,3578
12578,14,18,5.2604253270289276e-18,c,3.8729040566194576e-21,16,2.6104284955863477e-08,#,2.6104284955863477e-08,3579
12579,20,22,7.643303524818013e-12,c,6.755549217902709e-14,10,3.692067309657432e-07,-,0.0,3579
12580,29,32,1.361996404547483e-09,c,1.0825651627303229e-13,29,1.361996404547483e-09,(,3.006897786317353e-10,3579
12581,35,38,7.525603810910539e-14,c,2.857762259029834e-27,35,7.525603810910539e-14,(,1.6971399044600009e-18,3579
12582,3,6,2.2311976675519067e-25,C,2.327981174522396e-37,3,2.2311976675519067e-25,(,3.3957158887062476e-31,3580
12583,15,18,1.194341188294445e-27,C,1.505746458114436e-33,16,6.983991377313313e-19,=,6.983991377313313e-19,3580
12584,12,35,2.149902662065816e-23,C,6.821330734544023e-24,33,5.780670164767798e-09,2,5.780670164767798e-09,3580
12585,13,16,2.0571329351561872e-23,C,7.16437272627302e-29,14,2.550192678816995e-22,=,2.550192678816995e-22,3581
12586,9,26,1.3632119738593573e-11,c,5.220472925476782e-12,24,5.2217063057469204e-05,n,5.2925548516213894e-05,3581
12587,13,30,9.83944821675811e-18,C,1.0538794114399297e-19,21,0.9993225336074829,C,0.9993309378623962,3582
12588,6,33,3.0142830453883107e-09,c,1.2748624378389195e-10,30,3.985490820923587e-06,),4.620390427589882e-06,3582
12589,8,11,3.177684568030622e-26,C,3.369301645801091e-39,9,1.8972751636507615e-23,=,1.8972751636507615e-23,3583
12590,17,19,0.00015442933363374323,c,0.0005865212297067046,13,0.0007843709317967296,2,0.0,3583
12591,21,23,6.54864350674027e-21,c,6.979209569582611e-23,21,6.54864350674027e-21,(,0.0,3583
12592,6,26,4.144810715348349e-14,N,1.1153016986516218e-13,22,0.0004913161392323673,Cl,0.0004913167795166373,3583
12593,5,8,1.358186115342792e-27,C,1.132386486423956e-39,6,2.1652782868606064e-22,=,2.1652782868606064e-22,3584
12594,12,14,0.008491329848766327,c,0.001980037661269307,12,0.008491329848766327,(,0.0,3584
12595,16,26,8.262741602038659e-09,n,1.5187488600076904e-07,17,0.9999998807907104,-,0.9999998807907104,3584
12596,34,38,1.940018537074199e-18,c,1.3715375511887698e-21,36,1.506822059127444e-06,1,1.506822059127444e-06,3584
12597,40,44,1.0549804302720234e-12,c,1.717090621707225e-14,42,1.8547360014053993e-05,#,1.8547361833043396e-05,3584
12598,4,7,1.181961780107422e-22,C,1.1825528088368283e-29,5,1.7594525175931295e-22,=,1.7594525175931295e-22,3585
12599,23,25,0.0034979325719177723,C,7.899787490828203e-09,23,0.0034979325719177723,(,0.0,3585
12600,21,28,1.365937052355548e-08,c,9.008888746109278e-09,26,0.00044746798812411726,=,0.00047764592454768717,3585
12601,15,17,2.5774694741495577e-37,c,7.481464341872894e-37,14,7.481464341872894e-37,c,0.0,3586
12602,22,25,8.376710075543047e-20,C,6.693186210200522e-20,23,9.898593887104363e-15,=,9.898593887104363e-15,3586
12603,28,30,0.0037783971056342125,C,3.200643550371751e-05,28,0.0037783971056342125,(,0.0,3586
12604,31,33,0.0005056275404058397,),6.445570761570707e-05,31,0.0005056275404058397,(,0.0,3586
12605,19,35,3.33585944645165e-07,c,1.1027438517885457e-07,26,0.0001916422334033996,O,0.00023337322636507452,3586
12606,7,38,2.960559297715548e-10,c,1.386112145201901e-11,35,0.00028676047804765403,),0.0002909928734879941,3586
12607,4,13,5.935284571023658e-05,C,1.4226950952433981e-05,11,0.1211131289601326,C,0.12470462918281555,3587
12608,20,24,3.127330768074076e-15,c,1.0270494205308601e-20,22,0.023420991376042366,n,0.023420991376042366,3587
12609,6,8,0.039686284959316254,c,0.02741454541683197,3,0.05988052859902382,1,0.0,3588
12610,12,15,3.5946450260837537e-09,c,4.294288813433411e-10,10,0.9475292563438416,2,0.0013632746413350105,3588
12611,22,24,0.005617223214358091,N,0.33043214678764343,21,0.33043214678764343,N,0.0,3588
12612,20,34,1.8994361205421084e-12,c,1.747981208562177e-12,32,1.8918554189895076e-07,n,2.1918090453709738e-07,3588
12613,9,12,2.938563975485309e-11,C,2.5835655189295492e-20,10,3.022997824286833e-11,=,3.022997824286833e-11,3589
12614,25,35,4.0997090167138595e-08,n,5.9385797612776514e-08,23,0.00021566404029726982,n,3.854934982339131e-10,3589
12615,18,38,1.0090365175352556e-11,c,1.4401871622354845e-12,26,0.2956690192222595,-,0.2956825792789459,3589
12616,7,42,6.823102499664557e-11,N,5.0784751404187034e-11,39,7.356067726504989e-06,n,8.236655958171468e-06,3589
12617,14,17,1.3092936301952452e-18,C,2.2625269135545905e-23,15,1.2227037060646073e-16,=,1.2227037060646073e-16,3590
12618,20,22,1.5098656547252176e-08,C,2.7426507731576066e-09,10,0.9892051219940186,1,0.0,3590
12619,28,30,6.085961512525273e-09,c,9.57063941986469e-12,26,0.10666106641292572,s,0.0,3590
12620,3,6,2.2311976675519067e-25,C,2.327981174522396e-37,3,2.2311976675519067e-25,(,3.3957158887062476e-31,3591
12621,20,23,9.560202700016965e-14,C,1.2748534070446864e-17,21,1.5842260229353977e-12,=,1.5842260229353977e-12,3591
12622,18,31,6.778408129931579e-12,N,1.1699809177034837e-10,29,0.7458140254020691,s,0.7458150386810303,3591
12623,12,35,3.6583743421162357e-17,c,4.515212936505923e-18,33,4.4353227757198965e-09,C,4.43836301045053e-09,3591
12624,37,39,9.065256954387396e-14,c,3.1917497074138157e-13,36,3.1917497074138157e-13,c,0.0,3591
12625,8,11,0.006959869526326656,c,0.004261363763362169,9,0.08169063180685043,O,0.08169063180685043,3592
12626,16,19,4.691039986066134e-15,S,1.0674656297782192e-10,15,1.0674656297782192e-10,S,7.808321608193544e-17,3592
12627,20,23,3.5021134760640785e-26,),6.434902678025992e-41,20,3.5021134760640785e-26,(,3.4863890560501458e-31,3592
12628,29,31,4.157940484972311e-12,c,3.548800725397365e-14,29,4.157940484972311e-12,(,0.0,3592
12629,33,35,0.0001545452541904524,c,2.581647784438701e-08,15,0.0009544827044010162,S,0.0,3592
12630,13,38,7.306523990707487e-15,c,2.233350807959969e-15,34,5.333482476999052e-06,C,5.62104833079502e-06,3592
12631,18,20,1.0286369492184872e-26,c,2.2304358690920405e-29,18,1.0286369492184872e-26,(,0.0,3593
12632,11,24,1.2515370684251792e-12,c,3.594828427988528e-13,19,2.6815389020384828e-08,F,3.367658862885037e-08,3593
